"coefficient","Author"
0,"Eltjo Aldegondus van Beresteyn"
0,"Raphaël M.J. Kreemers"
0,"George Lodewijk Schorer"
0,"Hugo Verdaasdonk"
0,"Johan Wesseling"
0,"W. Vollgraff"
0,"P.S. van Koningsveld"
0,"John Heymans"
0,"Simon Frederik Groen"
0,"Johan Verhoeven"
0,"J. de Wit"
0,"Cyriel de Baere"
0,"Viviane Geuffens"
0,"G.E.W. van Hille"
0,"Gerard Brom"
0,"Willibrord Lampen"
0,"Lieuwe Hornstra"
0,"Reind Kuitert"
0,"J.P. Willems"
0,"Eduard Reeser"
0,"Anne van Herreweghen"
0,"Arthur Thomas"
0,"D. Bos"
0,"G. Jo Steenbergen"
0,"J.A.N. Knuttel"
0,"Marijke Loots"
0,"A. Carnoy"
0,"Marcel Grypdonck"
0,"Willem van Doorn"
0,"C. de Bievre"
0,"C. Reedijk"
0,"C.J. Hasselman"
0,"Erik Zürcher"
0,"Marlies Philippa"
0,"Koen Vermeiren"
0,"J.B. Manger"
0,"Jan Oegema"
0,"L. Peeters"
0,"F.W. Prins"
0,"W.H. Stenfert Kroese"
0,"Jacob Haantjes"
0,"Thomas Elsaesser"
0,"Jacob Adolf Bruno Wiselius"
0,"Hendrik Houwens Post"
0,"H. Mansion"
0,"J.W. Doyer Jz."
0,"Wim van Rooy"
0,"C.C. de Bruin"
0,"P.J. Risseeuw"
0,"G.J.M. van het Reve"
0,"Piet Apol"
0,"Sandro Briosi"
0,"H.E.H. van Loon"
0,"S. de Wolff"
0,"Jules de Palm"
0,"E.J. Dijksterhuis"
0,"Willem Lodewijk van Helten"
0,"H. van Hogendorp"
0,"H.A. Lorentz"
0,"Michael Masuch"
0,"Frans de Rover"
0,"Frank Jansen"
0,"H.M.J. Maier"
0,"Frank Reijnders"
0,"H.P.N. Muller"
0,"Piet Couttenier"
0,"Kas Deprez"
0,"Jos Perry"
0,"Arie Pos"
0,"Peter Bakema"
0,"Isaäc Dornseiffen"
0,"B. Sijmons"
0,"Ton Anbeek"
0,"Ad Teulings"
0,"Peter King"
0,"M. de Ras"
0,"S. Davids"
0,"K.O. Meinsma"
0,"C. Honigh"
0,"Ieme van der Poel"
0,"A.J. Schneiders"
0,"A.M. Korpershoek"
0,"L.A. Alting Mees"
0,"Ph. de Vries"
0,"D.B. Bosman"
0,"H.A. Enno van Gelder"
0,"G. Mannoury"
0,"C. Vervaever"
0,"E. du Perron"
0,"Hendrik de Marez"
0,"Rika De Backer-Van Ocken"
0,"Gijs van Oenen"
0,"Jeroen Boomgaard"
0,"A. Roland Holst"
0,"Tjalie Robinson"
0,"Erica C. García"
0,"H.E. Buiskool"
0,"G. de Vocht"
0,"D. Haagman"
0,"Maurice Wilmotte"
0,"C.W. van de Watering"
0,"D. Logeman-van der Willigen"
0,"Clara Eggink"
0,"R.L.K. Fokkema"
0,"Roland Willemyns"
0,"P. Thuysbaert jr."
0,"H. van Gorp"
0,"Pertinax"
0,"J.P.B. Josselin de Jong"
0,"Fons van Buuren"
0,"D.J. Mom Visch"
0,"T.T.H. Jorissen"
0,"W.H. Staverman"
0,"Ph. van de Nieuwegiessen"
0,"Julien Jozef Kuypers"
0,"Staf Weyts"
0,"Joannes Smeyers"
0,"Leo Galle"
0,"A.E. Croockewit"
0,"Philippus Samuel van Ronkel"
0,"J.E. van der Laan"
0,"E. De Cooman"
0,"Wim van de Woestijne"
0,"Karel Porteman"
0,"Jeroen Henneman"
0,"D.C. Tinbergen"
0,"Quirinus Ignatius Maria Mok"
0,"W. Elink Schuurman"
0,"John Jansen van Galen"
0,"F.W.J.G. Snijder van Wissenkerke"
0,"M.A. Gooszen"
0,"Ferenc Karinthy"
0,"F.R. Noske"
0,"C. Ouboter"
0,"Jan de Gruyter"
0,"Johan Hermann Christian Heyse"
0,"Boris Raptschinsky"
0,"Dick van den Bosch"
0,"G.F.H. Raat"
0,"D.L. Daalder"
0,"Elke Brems"
0,"Thilda Deckers"
0,"E.H. Kossmann"
0,"José van Dijck"
0,"Bert Schouten"
0,"F.J. Kruitwagen"
0,"Jan Heemstra"
0,"Ben Sloot"
0,"Th. Swart Abrahamsz"
0,"E.P. Meijering"
0,"Marten Brouwer"
0,"J.D. de Jong"
0,"R. de Josselin de Jong"
0,"P.J.A. Franssen"
0,"C.W. van der Pot"
0,"Jacobus Izaäk Doedes"
0,"J.C. Baak"
0,"Wim Huyskens"
0,"H.L. van Oordt"
0,"Joz. vanden Eynde"
0,"Jacq Firmin Vogelaar"
0,"Betsie Hollants"
0,"W. Feuilletau de Bruyn"
0,"Marjolein Hogenbirk"
0,"W. Jaeger"
0,"Otto Forst de Battaglia"
0,"Leo Fretz"
0,"Joh. A. Leopold"
0,"Pierre H. Dubois"
0,"E.T. Kuiper"
0,"Antonie Cohen"
0,"P.N. van Eyck"
0,"G.H. Marius"
0,"Willy Spillebeen"
0,"G.A. Nauta"
0,"J. Mathijs Acket"
0,"John Kleinen"
0,"Henk Krijger"
0,"Eduard A. Serrarens"
0,"A.H. Blaauw"
0,"Jos Joosten"
0,"M.A.N. Rovers"
0,"Louis Emmerij"
0,"Irene de Jong"
0,"Willem Jacob Manssen"
0,"Luuk Lagerwerf"
0,"Arnold Werumeus Buning"
0,"W.G. Wolters"
0,"J. Bax"
0,"Tom Eekman"
0,"W. van Dingenen"
0,"Leo Picard"
0,"J.C. Winterink"
0,"T.J. Bezemer"
0,"Dingeman van der Stoep"
0,"Samuel Muller Fzn."
0,"P.C. Verveen"
0,"Paul van Heck"
0,"Emile Schra"
0,"B.A. van Groningen"
0,"Albert Kuyle"
0,"Marijke Smalbraak"
0,"B.P.F. Al"
0,"Maarten van der Wee"
0,"Roger Henrard"
0,"Edgard de Bruyne"
0,"Sybrandi Braak"
0,"Gerrit Kamphuis"
0,"Elma van Haren"
0,"Abram de Swaan"
0,"N. Brugman-Begemann"
0,"Gideon Busken Huet"
0,"J. van Doorne"
0,"R. Vanderauwera"
0,"Gert de Jager"
0,"Eric Vos"
0,"M.H.J. Schoenmaekers"
0,"Kees Fens"
0,"Wijnand Steemers"
0,"J.B. Schepers"
0,"J.H. Willems"
0,"Felix Rutten"
0,"J.B. Charles"
0,"Hugo Pos"
0,"Leopold Flam"
0,"Michel Dupuis"
0,"Lambert Lambertz"
0,"F. de Jong"
0,"A.S.C. Wallis"
0,"Fernand Toussaint van Boelaere"
0,"P.H. Pott"
0,"Franz de Backer"
0,"G.A. van den Bergh van Eysinga"
0,"Matthijs Bokhorst"
0,"F. de Sinclair"
0,"Sadi de Gorter"
0,"Han Foppe"
0,"Johannes Hasselman"
0,"Henri David Levyssohn Norman"
0,"J.C.G. Grasé"
0,"Ingrid Moerman"
0,"Philip Vermoortel"
0,"J.L. Hoorweg"
0,"W.A.M. de Vroomen"
0,"P.J. Blok"
0,"K.S. van Heynsbergen"
0,"Lodewijk Dosfel"
0,"Catharina Ypes"
0,"P. Maximilianus O.F.M. Cap."
0,"Ada Deprez"
0,"Jaak Muyldermans"
0,"Hans Sleutelaar"
0,"N.C.H. Wijngaards"
0,"A.M.J. van Spaendonck"
0,"Samuel van Houten"
0,"Henri van Deursen"
0,"Ernest Claes"
0,"Annie Salomons"
0,"Frida Balk-Smit Duyzentkunst"
0,"H.C. Rogge"
0,"Johannes Kneppelhout"
0,"Luuk Gruwez"
0,"Léon Polak"
0,"H.C. van Hall"
0,"P.J. Meertens"
0,"Sytze Hoekstra Bzn."
0,"A.F.Th. van der Heijden"
0,"J.H. Pluvier"
0,"P.H. van Moerkerken jr."
0,"A. Sturm"
0,"B. Symons"
0,"H.J. Drossaart Lulofs"
0,"Remco Ekkers"
0,"L. Seurinck"
0,"Samuël Senior Coronel"
0,"P.A.M. Geurts"
0,"Gerard Verhoeven"
0,"Cornelius Marius Kan"
0,"G. van Poppel"
0,"Th.J. de Jong"
0,"J.L. Heldring"
0,"Karin van Lierop"
0,"J.J. Gielen"
0,"E. Cantillon"
0,"Joris Verheijen"
0,"N.J. Krom"
0,"L. Vander Kerken"
0,"J.A. Rispens"
0,"Lieneke Frerichs"
0,"Karel Deleu"
0,"A.L.G. Bosboom-Toussaint"
0,"Joël Emanuel Goudsmit"
0,"Wally Moes"
0,"Leonard Beuger"
0,"Jan Elzo Niemeijer"
0,"Gerard van Eckeren"
0,"M. Fennema"
0,"Hans Redeker"
0,"Johan Christiaan van Eerde"
0,"H.F. Wijnman"
0,"J.H. Kramers"
0,"R.J. Kortmulder"
0,"Fr. van Baarle"
0,"Philip van der Eijk"
0,"Loden Vogel"
0,"J.P. Westgeest"
0,"W.F. Jonckheere"
0,"Pjeroo Roobjee"
0,"J.A. van Hamel"
0,"Kornelis Sneyders de Vogel"
0,"C.L. van Woelderen"
0,"Rien T. Segers"
0,"Jos Steegstra"
0,"A. Middeldorp"
0,"Reinout Bakker"
0,"J.H. Abendanon"
0,"A. Marja"
0,"Lucienne Stassaert"
0,"Sam Devriendt"
0,"Walter van den Broeck"
0,"Hans Heestermans"
0,"A.V.N. van Woerden"
0,"S.R. Steinmetz"
0,"Joh. Boe"
0,"Ton Lathouwers"
0,"M.C.A. van der Heijden"
0,"Herman Robbers"
0,"Constant Eeckels"
0,"Hendrik Hooyer"
0,"Julius de Boer"
0,"Constantinus"
0,"B. Roest Crollius"
0,"E.M. ten Cate"
0,"Jo Daan"
0,"Luc Alofs"
0,"G.H. Blanken"
0,"J.H. Deibel"
0,"Ellen Russe"
0,"N.W.P. Rauwenhoff"
0,"J.H. Brinks"
0,"F.P. Huygens"
0,"E. van Dievoet"
0,"B.M. Baxter"
0,"Is. van Dijk"
0,"G.J. Heering"
0,"Oswaldo Salazar"
0,"Christine Mohrmann"
0,"Gerard Heymans"
0,"Henriette Barbe"
0,"L.C. Suttorp"
0,"Jacobus Gerardus Veldheer"
0,"Alfons Fierens"
0,"Frans Erens"
0,"Koen Dille"
0,"A.G.H. Bachrach"
0,"Anton Haakman"
0,"C. Weststrate"
0,"Marie Koenen"
0,"R.Th.R. Wentges"
0,"Louis Carbin"
0,"W.J.W. Koster"
0,"Lode Zielens"
0,"Niels Helsloot"
0,"F.A.W. Miquel"
0,"Maurits Sabbe"
0,"Hendrik Chistiaan Millies"
0,"Leo Vroman"
0,"J.M. van Bemmelen"
0,"Casper Hakfoort"
0,"M. Sybr. Koops"
0,"Jan Vercammen"
0,"H. van Cappelle jr."
0,"G.F. Haspels"
0,"Gerbert Scholten"
0,"S.N. Bakker"
0,"J.J. Boasson"
0,"H.A.M. Snelders"
0,"Adriaan Beets"
0,"Frank van den Dungen"
0,"M.H. Jansen"
0,"J.M. Bottemanne"
0,"A.C. Verbeek"
0,"M.A. van Herwerden"
0,"Jan Wit"
0,"E. Verstraelen"
0,"Lionel Deflo"
0,"F.K.H. Kossmann"
0,"Marie de Meister"
0,"P.H. Schrijvers"
0,"Jan Heemskerk Azn."
0,"Ronald Landheer"
0,"Pierre Brachin"
0,"Willem Elsschot"
0,"Johan Daisne"
0,"Rinke Tolman"
0,"F.J.J. Buitendijk"
0,"Hans Vandevoorde"
0,"Frans Netscher"
0,"Renaat Merecy"
0,"Hans Ester"
0,"G.J.D.C. Stempels"
0,"Karel De Clerck"
0,"W.J.A. de Witt Huberts"
0,"Hugo Dyserinck"
0,"J. Kreykamp"
0,"E.L. Levie"
0,"Jo van Ham"
0,"Gerard Slothouwer"
0,"Fernando Venâncio"
0,"F. Stuurman"
0,"P. Gaeffke"
0,"M.F. Fresco"
0,"R. Vos"
0,"H.B.G. Casimir"
0,"B.H.D. Hermesdorf"
0,"J.N. Bakhuizen van den Brink"
0,"Maurits Dekker"
0,"Jos Vermeulen"
0,"R.W. Zandvoort"
0,"C.M. Vos"
0,"E.C.P. van Waalwijk van Doorn"
0,"Jan Bakker"
0,"Peter Hoefnagels"
0,"Marc Reynebeau"
0,"Dick Pels"
0,"Robert A. Rojer"
0,"W. Martin"
0,"O. Oppermann"
0,"Marcel Lobet"
0,"A. Kluyver"
0,"J.J. le Roux"
0,"H. Drion"
0,"Sjaak Koenis"
0,"Jaap Meijer"
0,"J.J. Wesselo"
0,"Georgine Sanders"
0,"Aug. Philips"
0,"Marja Loomans"
0,"Paul Beers"
0,"J.J. Goossens"
0,"Theo de Jong"
0,"J.B. Drewes"
0,"Marc Adang"
0,"Willem Meijer"
0,"Reindert Jacobsen"
0,"Salvador Bloemgarten"
0,"W.J.H. Caron"
0,"Salomon Müller"
0,"J.A. Dautzenberg"
0,"Bernard Verhoeven"
0,"Abraham Seyne Kok"
0,"Annejoke Smids"
0,"J.A. van Houtte"
0,"Maurice Gilliams"
0,"Wouter Paap"
0,"Dirk Vansina"
0,"A.J. de Jong"
0,"Joh. H. Been"
0,"Marcel Duchateau"
0,"A.J. de Sopper"
0,"W.A. Reiger"
0,"Joris Eeckhout"
0,"Geertruida Carelsen"
0,"T.S. Jansma"
0,"Pszisko Jacobs"
0,"Camiel Hamans"
0,"J.H. van Lessen"
0,"J. Bronowski"
0,"Chris de Stoop"
0,"Gregor Benton"
0,"W. Burger"
0,"Huug Kaleis"
0,"Alfons Moortgat"
0,"J. van der Burg-Hora Adema"
0,"W.W. van der Meulen"
0,"R.A. Cornets de Groot"
0,"E.G. Marshall"
0,"Raymond Vervliet"
0,"Jan Marcus Hoogvliet"
0,"K. R. Gallas"
0,"C. Terburch"
0,"Arjan Witte"
0,"J.G. van der Veen"
0,"J. Bernlef"
0,"F.J.L. Krämer"
0,"R.C. Winter"
0,"A. van Dantzig"
0,"G. De Schutter"
0,"Helbertine Anna Cornelia Beets-Damsté"
0,"D.E. Siegenbeek van Heukelom"
0,"Fernand Van Goethem"
0,"Ton van der Wouden"
0,"Willem Pieter Cornelis Knuttel"
0,"Frank Berndsen"
0,"E. Brongersma"
0,"A.C. Zijderveld"
0,"Hendrik Riemens"
0,"Reinold Vugs"
0,"Jolande Withuis"
0,"Sjef Barbiers"
0,"Max van Rooy"
0,"J.H. Maureau"
0,"Jan Grégoire"
0,"J.L. Snethlage"
0,"Peter Verstraten"
0,"Luc Dirikx"
0,"J. Winkler Prins"
0,"C.W. Roldanus"
0,"Robert Guiette"
0,"Arnoldus Noach"
0,"Cornelis Rijnsdorp"
0,"R. Overeem"
0,"Johan Huijts"
0,"H.A. Wage"
0,"W.C. van Unnik"
0,"L. Noël"
0,"Geert Bekaert"
0,"Alexander Sizoo"
0,"G.J. Geers"
0,"Hans Onno van den Berg"
0,"Gustaaf D' Hondt"
0,"W.F.G. Breekveldt"
0,"Gerhard Kuipers"
0,"Arjen Miedema"
0,"Christine Delhaye"
0,"Stefaan Evenepoel"
0,"J.C. Vollgraff"
0,"Jan te Winkel"
0,"Stephanus G. Axters"
0,"H. Bischoff"
0,"Jan W. Boersma"
0,"Winand Carel Hugo Staring"
0,"Aert Schouman"
0,"Hendrika Ghijsen"
0,"Alex Reinders"
0,"H.G. van der Vies"
0,"S.B.J. Zilverberg"
0,"Johannes Hermanus Gunning jr."
0,"C.H. Lambermond"
0,"Johan Hendrik Gallée"
0,"Hendrik van Dijk"
0,"H. J. Eymael"
0,"Mieke Trommelen"
0,"Piet Meeuse"
0,"W.H.M. Mattens"
0,"Françoise van Rossum-Guyon"
0,"W. Vanbeselaere"
0,"A. Dirkzwager"
0,"J.W. de Jong"
0,"Rüdiger Safranski"
0,"C. Schmidt"
0,"J.C. Bloem"
0,"J.M. Sterken"
0,"A. Methöfer"
0,"J. van Santen"
0,"J.W.F.X. de Rijk"
0,"Henri Borel"
0,"H.J. Calkoen"
0,"F. Bulhof"
0,"P.J.H. Pijls"
0,"Alexander Frederik de Savornin Lohman"
0,"Atte Jongstra"
0,"Gary Schwartz"
0,"Jules Dister"
0,"J. Mar. Ruys"
0,"Joes Segal"
0,"Micha Hilgers"
0,"Gerard de Vries"
0,"J.W. Schulte Nordholt"
0,"J.J. Tesch"
0,"F.W.S. van Thienen"
0,"L. Koelmans"
0,"Jan Lucassen"
0,"J.C.H. de Pater"
0,"Gerrit Bakker"
0,"Kees Nijland"
0,"Liesbeth Dolk"
0,"Bernard Vlekke"
0,"Anna Jacoba Böeseken"
0,"I.Q. van Regteren Altena"
0,"Helga Ruebsamen"
0,"C. Wolterbeek"
0,"G.W. Huygens"
0,"J.C. Costerus"
0,"A.H.M. de Graaf"
0,"Annie Romein-Verschoor"
0,"Kees van Hage"
0,"J.Ph. Vogel"
0,"Maaike Meijer"
0,"F.W. van Heerikhuizen"
0,"Janny Donker"
0,"W.A. van Rees"
0,"Israël Querido"
0,"W.Ph. Scheuer"
0,"Evert van Uitert"
0,"L.W.C. van den Berg"
0,"Johanna Fortuin"
0,"A.C. Niemeyer"
0,"Cees Cruson"
0,"Jan Messchert van Vollenhove"
0,"A.J. Vermeersch"
0,"R. van der Meulen Rz."
0,"M.R.J. Brinkgreve"
0,"Jozef Boets"
0,"J.B. de Caluwé"
0,"Is.P. de Vooys"
0,"Louise Statenus"
0,"Wim Rutgers"
0,"Frank Daen"
0,"J. van der Eng"
0,"Jef Barthels"
0,"C. Heymans"
0,"H.W.J. Kroes"
0,"Dirk Coigneau"
0,"J. Buelens"
0,"J.H. Kernkamp"
0,"J. Bosch"
0,"Pieter A.M. Seuren"
0,"Rudolf Geel"
0,"R. Caron"
0,"Virginie Loveling"
0,"Eugène de Hovre"
0,"Tom Hage"
0,"Johannes Tielrooy"
0,"Xandra Schutte"
0,"Til Brugman"
0,"E. van den Boogaart"
0,"H.A. Gomperts"
0,"J. Hoogteijling"
0,"Robert Steijn"
0,"G.H. 's- Gravesande"
0,"Joël Cahen"
0,"G. Engels"
0,"H.H.J. de Leeuwe"
0,"Ido de Haan"
0,"Ben van Melick"
0,"David Koning"
0,"Will Derks"
0,"Anthony Beaujon"
0,"Jan Konst"
0,"G.A. van Riemsdijk"
0,"J.C.M. van Riemsdijk"
0,"Pieter Gerard van Schermbeek"
0,"M.H. van Campen"
0,"Cornelis Marinus Francken"
0,"Willem Gerard van der Tak"
0,"C.G. Brouwer"
0,"Albert Westerlinck"
0,"A.L. Schneiders"
0,"Clément Mertens"
0,"Johan de Boose"
0,"J.G. Kooij"
0,"D. Frenkel"
0,"Frits Huël"
0,"B.P.M. Dongelmans"
0,"Jacques Benoit"
0,"Peter Meel"
0,"S.J. Lenselink"
0,"Luc Salu"
0,"M.K. van Dort-Slijper"
0,"Ton Lemaire"
0,"Ben van der Velden"
0,"Mark Insingel"
0,"R. Lindeman"
0,"Hans Aniba"
0,"Christina Kroes-Ligtenberg"
0,"Clemens Daenen"
0,"Ilja Scholten"
0,"J.C.G. Jonker"
0,"H.M.A. Struyker Boudier"
0,"K.C. Boxman-Winkler"
0,"Marjan Groenewegen"
0,"Jozef Jacobs"
0,"René Dekkers"
0,"Willem Frederik Hermans"
0,"Daniël Hartevelt"
0,"Albert Jan ten Brink"
0,"G.M.N. Verschuuren"
0,"Ad Kooyman"
0,"Arnoldus Wilhelmus Stellwagen"
0,"Kurt Löb"
0,"Edmond Rubbens"
0,"Karel Leroux"
0,"J.E. Schulte"
0,"B. Faddegon"
0,"A.M. Nachenius-Roegholt"
0,"A.L. Sötemann"
0,"Johannes Mulder"
0,"J.J. ten Berge S.J."
0,"Antoine Bodar"
0,"W.A.M. de Moor"
0,"Anne Wadman"
0,"Kees de Bakker"
0,"Gerda van Woudenberg"
0,"Max Brod"
0,"H.J. de Vleeschauwer"
0,"J.Th. Spaan"
0,"Dop Bles"
0,"John de Pool"
0,"C.J.J. Westermann"
0,"A.F. Manning"
0,"Peter Buwalda"
0,"C.C. van de Graft"
0,"Gérard van den Eerenbeemt"
0,"Ad Leerintveld"
0,"Oscar van Weerdenburg"
0,"A.L. des Tombe"
0,"Piet de Keyser"
0,"Dieuwke E. van der Poel"
0,"Martha Johanna Hamaker"
0,"Eva Abraham-van der Mark"
0,"Ruth Beijert"
0,"Pieter de Jong"
0,"Ernst van Heerden"
0,"C.J. Vierhout"
0,"Ary Delen"
0,"D.C. Hesseling"
0,"G.J. Resink"
0,"Jan C. Villerius"
0,"G.J. Vis"
0,"Jac. Moleschott"
0,"Dick Molewijk"
0,"Tijs Terwey"
0,"M.Th. Houtsma"
0,"Wobbe de Vries"
0,"Dora van Velden"
0,"Jan Walravens"
0,"Klaas Uilkema"
0,"Johanna Naber"
0,"Joseph van Wely, O.P."
0,"H. Thielemans"
0,"Dick Schram"
0,"Tijn Boon"
0,"W.J.M. Levelt"
0,"André Jolles"
0,"B. Carsten"
0,"J. van Loenen Martinet"
0,"Lode Roose"
0,"S.P. Uri"
0,"Dina van Berlaer-Hellemans"
0,"J.M. Hoogvliet"
0,"Barend ter Haar Bzn."
0,"J.G.C. Joosting"
0,"C. Houwaard"
0,"Jan Hein Furnée"
0,"August van Cauwelaert"
0,"Hilda Ram"
0,"Jacob Dirk Veegens"
0,"H.J.A. Hofland"
0,"Felix Timmermans"
0,"G.F.W. van Berckel"
0,"A.M. van Kersbeek"
0,"C.H.Th. Bussemaker"
0,"H. Meyers"
0,"P.F. Schmitz"
0,"P.H. Ritter jr."
0,"Johannes Jörgensen"
0,"Joseph Bittremieux"
0,"L.C. Biegel"
0,"Hans van de Braak"
0,"J. M. Welcker"
0,"Hendrik Conscience"
0,"Willem den Boer"
0,"J.J. Soons"
0,"Frank Kuitenbrouwer"
0,"Aletta H. Jacobs"
0,"Raphael Ligtenberg"
0,"T.W.J. Juynboll"
0,"A.C. Bouman"
0,"N.P. van den Berg"
0,"B.G. Escher"
0,"P. Lassalle"
0,"Aart Veder"
0,"Hendrik Adriaan Antonius van Berckel"
0,"Marijke Spies"
0,"C.H. Telders"
0,"P. Minderaa"
0,"Michel Leclerc"
0,"Karel Elebaers"
0,"Hugo Beyerman"
0,"L.K. Wolff"
0,"Petrus de Jong"
0,"Hubert van den Berg"
0,"Johan Drabbe"
0,"Olf Praamstra"
0,"Rolf Wolfswinkel"
0,"A.H. van der Weel"
0,"H.M. van Randwijk"
0,"Rob Nieuwenhuys"
0,"Gerardus Petrus Booms"
0,"Arie Zevenhuijzen"
0,"J.D.C. van Dokkum"
0,"George Huppert"
0,"P.B.M. Blaas"
0,"M.F. Steehouder"
0,"C.A. Steger"
0,"Ab Visser"
0,"Tjoe-Som Tjan"
0,"Marie-Louise Montulet"
0,"Pieter Lodewijk Muller"
0,"G. Bolkestein"
0,"Ch.J. Enschedé"
0,"Louis Susan Pedro Meyboom"
0,"René Berghen"
0,"Eva E. Gerretsen"
0,"H.L.C. Jaffé"
0,"Theo Meder"
0,"K. Jansma"
0,"Bert Hofman"
0,"Horst Gerson"
0,"Eric Hoekstra"
0,"C. de Deugd"
0,"M.H. Schenkeveld"
0,"F.V. Engelenburg"
0,"J.H.J. Willems"
0,"D. van Unnik"
0,"J. Pen"
0,"Omer Karel de Laey"
0,"J.H.F. Kohlbrugge"
0,"G. Puchinger"
0,"P. van Overbeeke"
0,"F. Schmidt-Degener"
0,"M. Schönfeld"
0,"Aleid Truijens"
0,"A. van Hengel"
0,"C.H. de Ronde"
0,"J.A.J. Barge"
0,"Pieter Antonie van der Lith"
0,"Bob Carlier"
0,"C.A.O. van Nieuwenhuijze"
0,"L. Brummel"
0,"Sies de Haan"
0,"S. van Aken"
0,"Theo van Baaren"
0,"René van Hezewijk"
0,"Jan Noordegraaf"
0,"Herman Pleij"
0,"Multavidi"
0,"W. van Ravesteyn"
0,"Marie Schous"
0,"Johanna de Jongh"
0,"Edwin Rabbie"
0,"Balthazar Heldring"
0,"L.H.C. Hulsman"
0,"Arie Vermeer"
0,"E. Jaulusz."
0,"J.B. Stolte"
0,"Piet Delen"
0,"H.J. Brinkman"
0,"K. van der Arren"
0,"A. Wapenaar"
0,"Maaike Hogenhout-Mulder"
0,"Johannes van Dam"
0,"A.W. Byvanck"
0,"S.A.M. Bottenheim"
0,"Marc de Munnynck"
0,"K.H.R. de Josselin de Jong"
0,"C.J. de Vogel"
0,"Juul Grietens"
0,"Lambrecht Lambrechts"
0,"J.F.M. Sterck"
0,"Gerard Termorshuizen"
0,"Jack van der Weide"
0,"J.J. Oversteegen"
0,"N.G. van Kampen"
0,"A. Habets"
0,"H.T.J. Miedema"
0,"Paul Schampaert"
0,"F.S. van Nierop"
0,"Lodewijk Franck"
0,"P. Ellerbeek"
0,"Michiel Dierickx"
0,"Herman Teirlinck"
0,"Chris Lorenz"
0,"C.A. Worp-Roland Holst"
0,"Henk Haverkate"
0,"Christine Brinkgreve"
0,"Arthur Lehning"
0,"Geert Berings"
0,"H. Robbers"
0,"W.A.F. Janssen"
0,"David van Hoogstraten"
0,"F.J. Koopmans-Van Beinum"
0,"D.J. Coster"
0,"Jan J. Klant"
0,"Bernt Luger"
0,"W.J.C. Buitendijk"
0,"Anton Korteweg"
0,"Remco Campert"
0,"W.L.M.E. van Leeuwen"
0,"G.G. Ellerbroek"
0,"Jaap Goudsmit"
0,"Maria van Daalen"
0,"Antoon Fimmers"
0,"Theo Stibbe"
0,"H.J. de Dompierre de Chaufepié"
0,"Harm Tjalling Waterbolk"
0,"I.D. Franssen van de Putte"
0,"G.A. van Poelje"
0,"Franz Staude"
0,"Jan Bols"
0,"S.J. Fockema Andreae"
0,"Lodewijk Ontrop"
0,"Josien Brink-Hendriks"
0,"Douwe Draaisma"
0,"Elisabeth Zernike"
0,"Stephanie Vetter"
0,"Frans Ruiter"
0,"R.W.P. de Vries"
0,"G.W. Locher"
0,"M.C. v.d. Panne"
0,"Justine Pardoen"
0,"P. Stienstra"
0,"Eugène de Bock"
0,"A. van Langendonck"
0,"Jeanne van Schaik-Willing"
0,"Connie Palmen"
0,"Joan Frederik van Oordt"
0,"L.J. Plemp van Duiveland"
0,"Graa Boomsma"
0,"Marten Toonder"
0,"A. de Roos"
0,"W.P.J. Pompe"
0,"Charles Bettelheim"
0,"H. Oort"
0,"Hélène Mercier"
0,"G. van Hoorn"
0,"R. de Jong"
0,"A.M.J.I. Binnewiertz"
0,"C. Kock"
0,"Henk de Berg"
0,"J. De Fraine"
0,"W.A. Verschuer"
0,"Henri Overhoff"
0,"L.J. Rogier"
0,"Jan Luzac"
0,"Isabel Hoving"
0,"Jos de Haes"
0,"G.F.E. Gonggrijp"
0,"Marcel Baudet"
0,"Frederik Pijper"
0,"J.J. van Loghem"
0,"Kees-Jan Backhuys"
0,"Felix de Rooy"
0,"H. Buringh Boekhoudt"
0,"M.E.F. Elout van Soeterwoude"
0,"Johan Gram"
0,"Victor Naveau"
0,"Cornelis Backer"
0,"T.J. de Boer"
0,"Eduard Verkade"
0,"Jb. Boeke"
0,"C.T. van Valkenburg"
0,"Pieter Bleeker"
0,"H.F.R. Hubrecht"
0.0104310178214232,"Henricus Anastasius Viotta"
0.047020088656729,"Hub. Hermans"
0.0788512094544792,"David Bierens de Haan"
0.0904051749878474,"Marinus Lodewijk van Deventer"
0.158193040476817,"Willem Jan Knoop"
0.31875328753971,"J.A. Alberdingk Thijm"
0.3771520598016,"Louisa Duykers"
0.402238827886725,"Willem van der Vlugt"
0.412350467158216,"Willem baron van Goltstein"
0.413779164507241,"J.J. van Toorenenbergen"
0.450915309160077,"Willem Arnold Pieter Pistorius"
0.452822004414227,"Jan van Gilse"
0.489357243818106,"Hugo Claus"
0.506847622703017,"J.E. Enklaar"
0.537145257357014,"I. de Vreese"
0.563871732982417,"H. Kern"
0.607165355196638,"Philippe Zilcken"
0.670113373124143,"E.M. Barth"
0.693177630561003,"B. van Meer"
0.703928765380886,"Carel Eduard Daniëls"
0.725433844834796,"Bruno Jz. Tideman"
0.736184660459445,"Johannes de Hullu"
0.746936099250082,"J. Baart de la Faille"
0.769625300983814,"Albin van Hoonacker"
0.779190486030735,"Herman Baccaert"
0.811446102850192,"Pol de Mont"
0.843700305936662,"A.A.H. Struycken"
0.957247484919416,"Frans van Cauwelaert"
