"coefficient","Author"
-0.283902020231247,"Hendrika Ghijsen"
-0.27527131867048,"Cornelis Veth"
-0.272600027672965,"August van Cauwelaert"
-0.272237819758493,"Annie Salomons"
-0.263464843832677,"Raphaël M.J. Kreemers"
-0.25772726953088,"Jos Vermeulen"
-0.257719777243378,"Theo Schlichting"
-0.252212942508942,"I.H. Gosses"
-0.249992973284679,"Henricus Anastasius Viotta"
-0.24810791483776,"Raymond Brulez"
-0.24070119556074,"W.W. van der Meulen"
-0.237880114065865,"Pieter Nicolaas Muller"
-0.232048108645777,"J. Salsmans"
-0.232048066951653,"J.J. Gielen"
-0.232036732400232,"G.A. Nauta"
-0.224047798587883,"Stefan Hertmans"
-0.222654906744766,"Fritz Francken"
-0.222109834581608,"Gerard Brom"
-0.217643039777446,"H.A. Enno van Gelder"
-0.217609995834009,"A.A. Verdenius"
-0.217395339180519,"Bert Ranke"
-0.214764470347873,"Elisabeth Jongejan"
-0.211871779534003,"S.M. Noach"
-0.209000359365933,"J.A. van Houtte"
-0.209000301203975,"Emiel Jan Janssen"
-0.202750150476971,"Willem Hendrik de Beaufort"
-0.202187658695012,"Allard Pierson"
-0.201382091593448,"Cornelia Serrurier"
-0.200357148278936,"P. Ellerbeek"
-0.191440655539168,"W.H. Staverman"
-0.188832182541858,"Ab Visser"
-0.187194604955031,"H.J. Polak"
-0.181949707671103,"A.M. Duinhoven"
-0.174026671852865,"Jan Koopmans"
-0.171547607186271,"G. van der Leeuw"
-0.162925294116284,"Arthur van Schendel"
-0.160032496875338,"P. Minderaa"
-0.159770669980139,"Bernard Verhoeven"
-0.154263333379813,"J.C.H. de Pater"
-0.154263296822777,"Antoon Gerard Roos"
-0.153423490557525,"Adriaan van der Veen"
-0.122577125950458,"Norbert Loeser"
-0.120708169072467,"N.A. Donkersloot"
-0.118820299609902,"H.L. Berckenhoff"
-0.115268304883118,"Cd. Busken Huet"
-0.113938638275935,"Jan Pedroli"
-0.110755640398832,"Willem den Boer"
-0.105286976635116,"Tom Eekman"
-0.105285254094312,"C. Vermeer"
-0.102004469800676,"Nico Rost"
-0.0999840233144195,"Marc Galle"
-0.0890922987962595,"Willem Pieter Wolters"
-0.0879992281787505,"Ad den Besten"
-0.0879193920679874,"W.Gs Hellinga"
-0.0851241451598089,"Constance Teichmann"
-0.0763959365604464,"A.L. Sötemann"
-0.0678351854573268,"H.A. Combé"
-0.0678313778662757,"Jan Sizoo"
-0.0649634263472702,"Prosper de Smet"
-0.0589173462550194,"J.G. Bomhoff"
-0.0476773155061488,"G.J.M. van het Reve"
-0.044785428767546,"C. Buddingh'"
-0.0159762788812775,"C. van de Ketterij"
-0.0157074488709042,"E. van der Starre"
-0.0156008919565206,"Matthijs Vermeulen"
-0.0141194364266452,"Tymen Trolsky"
-0.00995981738102333,"Frans de Haes"
-0.00790007834898007,"Jan Greshoff"
-0.00584642183994645,"_year"
-0.00429838744712746,"P.J. Veth"
0,"Jan Flamend"
0,"Walter van den Broeck"
0,"D.W. Fokkema"
0,"Frida Balk-Smit Duyzentkunst"
0,"G. Geerts"
0,"Samuel Adrianus Naber"
0,"J.A. Alberdingk Thijm"
0,"D. Huizinga"
0,"Pieter Rutger Feith"
0,"Jean Charles Naber"
0,"K.C. Boxman-Winkler"
0,"Isidoor Teirlinck"
0,"J.M.A. Biesheuvel"
0,"Thea Doelwijt"
0,"Peter Nijssen"
0,"Monica Soeting"
0,"Thomas Vaessens"
0,"Arnoldus Nicolaas Jacobus Fabius"
0,"Frans Boenders"
0,"Jan Elzo Niemeijer"
0,"Wim Zonneveld"
0.0118386484825058,"Huub Beurskens"
0.014271485405015,"Frederik van Eeden"
0.0247526015646292,"P.A.S. van Limburg Brouwer"
0.0303869241067567,"Nikolaas Gerard Pierson"
0.0383087172295873,"Frans Coenen"
0.0461097088085483,"Maurits Wagenvoort"
0.0773538066407805,"Johanna A. Wolters"
0.0829119871377648,"Samuel Kalff"
0.0841365592754706,"P.W.A. Cort van der Linden"
0.0861257694932846,"Geertruida Carelsen"
0.0903270053862821,"C. Ouboter"
0.100419260517768,"A.A.W. Hubrecht"
0.114267498682011,"A.L. Constandse"
0.119539140680554,"Gustaaf Verriest sr."
0.121395081239997,"NA"
0.122951342195623,"Albert Westerlinck"
0.128908185686673,"F.J.L. Rompel"
0.130835849588154,"J.E. Jasper"
0.137941283608541,"Pierre H. Dubois"
0.14042709674197,"Marie Metz-Koning"
0.142603958651416,"J.J. Mak"
0.150669544689511,"P.J. Meertens"
0.15598121892386,"J.A. Simons-Mees"
0.157718072504509,"Sam Goudsmit"
0.161399768023941,"Abram de Swaan"
0.16220275702901,"H.J. Schimmel"
0.175605714195993,"Hubert Lampo"
0.176841709261805,"Jeronimo de Vries"
0.177503370225395,"André Demedts"
0.180785711265923,"Margo Scharten-Antink"
0.188551298814612,"Jan Veth"
0.209856110965288,"Albin van Hoonacker"
0.218239832424058,"Robert Fruin"
0.218256158103656,"G.E.W. van Hille"
0.221585505816735,"J.W. Muller"
0.223136104094856,"Karel van de Woestijne"
0.224700392463107,"Carel Scharten"
0.228834977676172,"Frans Erens"
0.230746005726662,"Lita de Ranitz"
0.231697375805556,"Petrus Raëskin"
0.238234294835138,"Sybrandi Braak"
0.240173121035478,"Henriette Barbe"
0.247833594533378,"Marcellus Emants"
0.24789572893008,"Ph.J. Simons"
0.251404299854202,"K.H. Heeroma"
0.259427048352263,"Charles van Iersel"
0.260390504788753,"Willem G. van Maanen"
0.266996784667147,"Alie Smeding"
0.271354233781302,"Joris Eeckhout"
0.27285707148432,"Theun de Vries"
0.282913035718134,"Jozef Muls"
0.290267124777807,"Eugène de Hovre"
0.313292312350227,"René Berghen"
0.319381728681993,"D.J. Mom Visch"
0.326533392543961,"J.C.M. Warnsinck"
0.341007792095302,"E.J. Dijksterhuis"
0.347563833948846,"L. Arts"
0.348063311210635,"W. Heineken"
0.353726817681528,"Fernand Toussaint van Boelaere"
0.369232823679935,"Willem G. Weststeijn"
0.376421049599939,"Jacob Haantjes"
0.380575353361612,"Antoon Coolen"
0.393605806269635,"J.A. Rispens"
0.400654425381062,"Ina Boudier-Bakker"
0.404042891691931,"H.U. Meyboom"
0.426992392393781,"Willy Spillebeen"
0.439634251956027,"Harry G.M. Prick"
0.443592117103151,"L.C. Michels"
0.445171960840128,"Hugo Brems"
0.455887997668423,"Johan de Meester"
0.464661302266347,"Virginie Loveling"
0.468410217567562,"F.W. van Heerikhuizen"
0.46892259559505,"C.F.P. Stutterheim"
0.478017598578252,"Frans De Bruyn"
0.483640124207324,"L. Seurinck"
0.491235131716681,"Antoon Thiry"
0.505979109409567,"Han Lammers"
0.514445686863844,"Gerard van Hulzen"
0.529223372847199,"M.C. van den Toorn"
0.530591820977761,"L. Strengholt"
0.531628642609537,"Marie Snijder van Wissenkerke"
0.534538702365476,"Hugo de Vries"
0.537573969801794,"R.C. Boer"
0.548945548997382,"Bé Stolk"
0.554730315188212,"Norbert Elias"
0.57008126253241,"Leo Pleysier"
0.574333541994294,"Bas van Gelder"
0.58382377402082,"Gustaaf D' Hondt"
0.583995494509454,"Jozef van Mierlo"
0.587686485752422,"Ivo Michiels"
0.589300616164176,"J. de Porr"
0.593124073864583,"Stijn Streuvels"
0.603324718380045,"Isaac Arnold Lamping"
0.620278070281455,"E.J. Dommering"
0.622815059901911,"L. Knappert"
0.631929679781127,"Constantijn"
0.645033405579561,"André Jolles"
0.658296985567234,"Carry van Bruggen"
0.667530752068559,"Chris van der Weye"
0.704291786169843,"Leopold Flam"
0.708428178963539,"Staf Weyts"
0.778651971899757,"Cyriel Buysse"
0.783419199377449,"W.G.C. Byvanck"
0.795824162927713,"H. Bischoff"
0.798271451475995,"Gerard Walschap"
0.801894369199355,"Gaston Burssens"
0.826778805011082,"Leo van Puyvelde"
0.835278210955843,"Caesar Gezelle"
0.835981475960685,"Hans Redeker"
0.848881047071784,"Harry Mulisch"
0.853988672692657,"Nico van Suchtelen"
0.883355031567568,"Louisa Duykers"
0.917551821112643,"Pol de Mont"
0.970068901703625,"J.J.G. Vürtheim"
0.975250207361815,"Herman Teirlinck"
0.982417977950144,"José Boyens"
1.01000709989966,"P.J.H. Vermeeren"
1.0141622359333,"Maurits van Saene"
1.08239498209795,"Aloïs Walgrave"
1.08993795149541,"Jeanne van Schaik-Willing"
1.1066470208114,"Dop Bles"
1.10797763173669,"Felix Rutten"
1.14751120533198,"C. de Dood"
1.1583713631321,"Dirk Vansina"
1.1669807432954,"Marnix Gijsen"
1.1746720586775,"Frans Depeuter"
1.20061199961049,"Louis Couperus"
1.24094751298784,"F. de Sinclair"
1.2438449907501,"Ferdinand Langen"
1.30279110406061,"Kees Meekel"
1.31466769520316,"Boris Todoroff"
1.3223389245494,"Johan Huizinga"
1.35156262116376,"E. du Perron"
1.3571711832377,"Elisabeth Zernike"
1.42047532885342,"Herluf van Merlet"
1.42560383549514,"Mark Insingel"
1.45213398066973,"Mea Verwey"
1.45745394693527,"J. Slauerhoff"
1.4706530582401,"A.S.C. Wallis"
1.47614091239737,"Ch.M. van Deventer"
1.49479205761242,"W. Jaeger"
1.52138810916822,"Karel Jonckheere"
1.52990153197911,"Garmt Stuiveling"
1.55583101498067,"Arie de Froe"
1.57843941142899,"Jef Scheirs"
1.59275672641302,"Kees van Bruggen"
1.87260740839143,"Fernand Auwera"
2.49082730942905,"Jan Heemskerk Azn."
2.49613314662077,"W.J.A. Jonckbloet"
2.50678398488404,"L.Ph.C. van den Bergh"
2.51210800161123,"H. van Cappelle"
2.51742387155095,"D.J. Coster"
2.52274011140324,"M.M. von Baumhauer"
2.5227524514715,"Sytze Hoekstra Bzn."
2.52275337158088,"L. de Hartog"
2.55466990661867,"Antony Winkler Prins"
2.56000189524639,"Samuël Senior Coronel"
2.57067962973582,"Hendrik Adriaan Antonius van Berckel"
2.57601734917652,"Cornelis Marinus Francken"
2.58134912712354,"Hieronymus van Alphen"
2.58667321643382,"J.J. Cornelissen"
2.59200927185717,"P.J.W. Teding van Berkhout"
2.59733269111221,"Willem Richard Boer"
2.62399871259377,"Willem Bernard Johannes van Eyk"
2.62399968950515,"Winand Carel Hugo Staring"
2.62400157011373,"M.C. Piepers"
2.63465690640012,"Jean Baptist van Hugenpoth tot den Beerenclauw"
2.64533692575727,"H.E. Beunke"
2.64534168650988,"Johan Adam Wijnne"
2.65064634450453,"Gerard Keller"
2.65064733721028,"Nicolaas Bernhardus Donkersloot"
2.65597467383424,"George Eliot"
2.65597854737215,"A.J.W. Farncombe Sanders"
2.65597957546206,"J.D. de Jong"
2.65598039715568,"J.A. Worp"
2.6559805703588,"W.J. Hofdijk"
2.66130959592242,"Jac. Moleschott"
2.67729285763702,"B. Sijmons"
2.68262130558583,"Hendrik Jacob van der Heim"
2.68795649726148,"Willem A. Hecker"
2.69329374790938,"Willem Jacob Manssen"
2.69863999383789,"J.J.A.A. Frantzen"
2.6986482910332,"J. Menno Huizinga"
2.70398590027327,"W.L. Penning"
2.70931620492519,"Leopold"
2.70931844528956,"Abraham Robert Arntzenius"
2.70931919486253,"S.J. Warren"
2.71465222684338,"Salomon Müller"
2.71465325144563,"Wolfgang Brandt"
2.71465427654031,"Barthold Jacob Lintelo de Geer van Jutphaas"
2.719987232204,"Marie Agathe Boddaert"
2.72532057782919,"Marinus Lodewijk van Deventer"
2.72532160435898,"H. Logeman"
2.72674342448179,"Jan Pieter Heije"
2.73064410443846,"F.V. Engelenburg"
2.73064791593689,"C.A. Pekelharing"
2.73191886035357,"Johannes Adriaan Molster"
2.73197137692823,"Johannes Zeeman"
2.73197362732593,"S.J. van den Bergh"
2.73597954350318,"L.J. Plemp van Duiveland"
2.73598057507052,"A.W. Pulle"
2.7413201006313,"H.W.Ph.E. van den Bergh van Eysinga"
2.74132113546455,"G.J. Kolff"
2.74132217079457,"G.H. Marius"
2.75199698724651,"Frans Mijnssen"
2.75733672613731,"G.H. Betz"
2.76267842152205,"J. Aleida Nijland"
2.76268209065458,"T.J. de Boer"
2.76308822968798,"Th. Heidebrand"
2.76308991791494,"Emiel de Grave"
2.76803938344621,"Antoon Derkinderen"
2.76842302673062,"Leo Goemans"
2.77336513815155,"R.A. Hugenholtz"
2.77375749830743,"A. Prayon-van Zuylen"
2.77375865197402,"Alfons Jozef Maria Janssens"
2.77375980616371,"C. de Waal"
2.77864797555731,"P.J. Muller"
2.77870257340767,"Herman Robbers"
2.77871485353983,"C.B. Hylkema"
2.77871797523474,"M.J. Brusse"
2.7840461707908,"Daan van der Zee"
2.78405909873314,"Johannes Everts jr."
2.78442977837796,"Jan Franssen"
2.78938083325461,"Fokko Bos"
2.79471234986186,"J.F. van Hees"
2.79474246369358,"Martinus Poelhekke"
2.79511219410834,"Gabriël Verborght"
2.79511434674033,"Gerrit Grijns"
2.80007928474921,"Edward B. Koster"
2.80008144379638,"Herman Frederik Carel ten Kate"
2.80542084801294,"G.J. Nieuwenhuis"
2.80579973709496,"A.W. Sanders van Loo"
2.80580090570328,"Jaak van Rettipo"
2.8058020748379,"Jozef Vercoullie"
2.80580324449901,"A. Verstreken"
2.81065923149865,"Jac. van Ginneken"
2.81070333609038,"M.Th. Houtsma"
2.81073308925343,"Dora Janssen"
2.81073416663763,"Willem Kalma"
2.81073524453307,"Pieter van der Meer"
2.8107388673647,"Robert de Hooghe"
2.81113222510299,"Aug. Bruijnseels"
2.8111378635011,"P.A. van Rooy"
2.81114134751431,"Goevaart"
2.81607300464678,"Willem Caland"
2.81647015770519,"L. van der Essen"
2.8164723145123,"Jan Emiel Vliebergh"
2.8164740506956,"Camille Poupeye"
2.82180390645289,"C. van Malten"
2.82180507364752,"Jos Pierreux"
2.8258103780705,"Peter van Os"
2.82675744782062,"Jo van Ammers-Küller"
2.8271433965027,"K. Camerman"
2.82714456531551,"H. Pauli"
2.82714573465254,"Koh-i-noor"
2.83207921410908,"Willem Pieter Cornelis Knuttel"
2.83211282565404,"P.F.H. Fromberg"
2.83211474111949,"P. Otten"
2.83342754477363,"Willem Gerard Brill"
2.83737579050806,"Johannes van der Elst"
2.83742103814996,"A.P.Th. Eyssell"
2.84146919311483,"A.J.A. Gerlach"
2.8428028175449,"Em. Querido"
2.84812473173035,"Joseph O. Kronig"
2.84812582700333,"André de Ridder"
2.84814019191421,"E. W. Holthuysen"
2.85345768826182,"Vincent Loosjes"
2.85347117316653,"E.H. Teissen"
2.85347137363325,"M.A. van Herwerden"
2.8534746513938,"Frits Hopman"
2.85880700520099,"Job Steynen"
2.85880814558672,"Valborg Isaachsen-Dudok van Heel"
2.858812844871,"Frans Bastiaanse"
2.86236232959654,"Margaretha Wijnanda Maclaine Pont"
2.86414383825331,"M.E. Klinkhamer-van Hoytema"
2.8641462621884,"Th.P.H. van Aalst"
2.86414855917452,"L.N. de Jong"
2.86453515581944,"Gery Helderenberg"
2.86454019889289,"Frans Drijvers"
2.86758023861774,"W. Koster Gzn."
2.86944736294964,"F.A. Stoett"
2.86948095160815,"W. Reich"
2.86948205145899,"M.H.J. Schoenmaekers"
2.86948315182533,"Nelly M. Burgers"
2.86948459531848,"M.H. Werkman"
2.86949866856569,"S. Pinkhof"
2.86950084616455,"F.E. Posthumus Meyjes"
2.86987326284815,"Stephanus de Clippele"
2.8698733230139,"Edmond Rubbens"
2.86987450770462,"Jos. de Klerk"
2.86987678614522,"H. Mansion"
2.87304713305331,"A.C. Loffelt"
2.87483730348497,"Marinus Willem de Visser"
2.87521389013111,"A. Nagels"
2.87521507595156,"Alfons Fierens"
2.88014240985459,"G.S. Overdiep"
2.88017962981075,"E.C. van Leersum"
2.88019773812628,"Frans Maurits de Jaeger"
2.88055085991066,"Odilon Demarre"
2.88055545895135,"J. Heyrman"
2.88055664676235,"Eugenius Druwé"
2.88554177418863,"Johan Huijts"
2.88554289284522,"Johannes Tielrooy"
2.8855440120243,"J.C. Baak"
2.89089329006732,"A. Roland Holst"
2.89089556837807,"F.C. Dominicus"
2.89622935018517,"J.A.A.H. de Beaufort"
2.89656207503982,"Wim Snitker"
2.89656326198005,"Eliseus Bruning"
2.90157297440031,"Daniël Crena de Iongh"
2.90157409917523,"A.M. Hammacher"
2.90157522447337,"Marcus van Blankenstein"
2.90192964612686,"Jan Chiapusso"
2.90411768251761,"C. Honigh"
2.90691263489351,"Pieter Rink"
2.90691513171971,"Leendert van Lange"
2.90691843380213,"R. Wiarda"
2.90691917669857,"Reinier van Genderen Stort"
2.90727306168328,"Jeanne de Bruyn"
2.90727498187072,"Cyriel Verschaeve"
2.91221931433855,"R. Pennink"
2.91222057244701,"Arie Zijderveld"
2.91225992732536,"H.W. van Loon"
2.91226040797555,"Franz de Backer"
2.91226152828828,"Godard Gosses"
2.91226483830375,"L.M.A. von Schmid"
2.91262015174596,"Aimé de Marest"
2.91761037419157,"Henriette Roland Holst-van der Schalk"
2.91795361529844,"Gerard Wijdeveld"
2.9179537154256,"Jan Thorn-Prikker"
2.91796634095907,"Hilaire Allaeys"
2.9225945856828,"Jacob Gijsbert de Hoop Scheffer"
2.92295247720106,"H.T. Damsté"
2.92296081270308,"Johan W. Schotman"
2.92329966942234,"Frans van Oldenburg Ermke"
2.92764558047754,"Th. Swart Abrahamsz"
2.92829851778308,"A.S. de Blécourt"
2.92830729911824,"R.F. Beerling"
2.92830843884636,"C.W. Roldanus"
2.92864533691675,"Charles Eyck"
2.92865585403704,"Karel Dekeukeleire"
2.92865706213462,"Rudolf Arnheim"
2.9286606494162,"Josette Pasquasy"
2.92866185965509,"D. Lunders"
2.93361386199635,"Alex Harlssen"
2.934000378194,"Renaat de Vos"
2.93400158736198,"Theodor Absil"
2.93900511658005,"J.W.F. Werumeus Buning"
2.93900700326775,"Marion Duimel"
2.93933471085674,"Giacomo Antonini"
2.94333880125896,"J.H. Groenewegen"
2.944309528519,"Jan Jozef van Laer"
2.94431019672898,"K. du Bois de Vroylande"
2.94431066195597,"A. Kriekemans"
2.94434079974951,"J.H. Kuyper"
2.94435356422068,"G.F.E. Gonggrijp"
2.94435557661562,"J.J. van Geuns"
2.94467940136411,"G.W. van der Does"
2.94468300305522,"Fred Batten"
2.94966622100858,"A.W. de Groot"
2.94970422517806,"A.J. Wensinck"
2.95002406801896,"Henri Morel"
2.95004327146637,"Paul de Vree"
2.95004419201521,"H.H.J. Maas"
2.95004449052223,"V.E. van Uytvanck"
2.95004554498387,"Jan Kestens"
2.95500825480033,"Ad. Jansen"
2.95501351406533,"J.J. Soons"
2.95505189831784,"C.K. Elout"
2.95505305721734,"E.H. ter Kuile"
2.95537123993187,"Piet Beek"
2.95538801827086,"Korneel Goossens"
2.96035274321342,"L. Elaut"
2.96072496595189,"Jean-Charles Snoy et d'Oppuers"
2.96161450412349,"Nicolaas Dirk Doedes"
2.96569575205815,"L. Vander Kerken"
2.96569689559387,"Philippe Joseph Aimé van Isacker"
2.96569803965243,"Constantinus"
2.96569918423405,"Alb. Raignier"
2.965700329339,"Alb. Hernould"
2.96574787496213,"Jan Willem Berkelbach van der Sprenkel"
2.96574904010828,"C.H. de Goeje"
2.96607256650572,"Elmar Borg"
2.96607404734989,"J. Keunen"
2.97104239850372,"E. de Strycker"
2.97104354442917,"Louis Sourie"
2.97109612650432,"C. Weststrate"
2.9710972943799,"J.N. Bakhuizen van den Brink"
2.97141911072358,"Herman de Man"
2.97142033494641,"Maria Dabrowska"
2.97328247767965,"Taco Roorda"
2.97639050799503,"A. Ampe"
2.97675550626446,"L.J.M. Feber"
2.9767567320881,"J.J. Nieuwburg"
2.98175915091914,"G.A. Mesters"
2.98179048109454,"E. Cantillon"
2.98252265024875,"Gerrit van Gorkom"
2.98713097505477,"J.C. van Oven"
2.98713346973913,"George Kettmann jr."
2.98713464552915,"Karin Moen"
2.987136075901,"Jac. van Hattum"
2.98713725247644,"N. de Praetere"
2.98776786304738,"C.H. Kühn"
2.99249004215754,"J.C. van Schagen"
2.9977899720071,"Arthur Thomas"
2.99869619481051,"Jan Kornelis de Cock"
3.00313674855167,"Philippine vande Putte"
3.00313791205766,"Pieter-Emmanuel Oyen"
3.00313907609097,"J. van Wing"
3.00315775004014,"H.H. Knippenberg"
3.00318799481866,"Joris Vriamont"
3.00319880879084,"H.J. Pos"
3.00319924553912,"Bernard Shaw"
3.00320043393705,"Tonny van der Horst"
3.00320162287244,"Raymond Herreman"
3.00351801673538,"Karel Meeuwesse"
3.00848527197546,"Marcel Cordemans"
3.00848643769873,"L.P. van den Bergh"
3.00848760394959,"Jozef Mertens"
3.00850857660397,"A.A. Weijnen"
3.00851030370239,"Lidy van Eijsselsteijn"
3.00855135863614,"Henriëtte Mooy"
3.00855394278331,"Jo de Wit"
3.00864876075064,"Godschalk Horatius van Borssum Waalkes"
3.0087206997764,"Henri Dekking"
3.00886696483789,"Felix Timmermans"
3.00914078025107,"Omer Karel de Laey"
3.00922016862275,"A. Dupont"
3.01135259489639,"J. Limburg"
3.01385959645557,"H.W. van Tricht"
3.01388777153897,"Peter van Steen"
3.01388896333037,"Bert Decorte"
3.01389015566027,"N.P. van Wyk Louw"
3.01389960135213,"A.S. de Leeuw"
3.01390079675316,"Uys Krige"
3.01390642583095,"Ph. Kohnstamm"
3.01443767194153,"G. van Poppel"
3.01918093567451,"Suze La Chapelle-Roobol"
3.01924760656224,"W.F. Prins"
3.01925114614364,"Frank Onnen"
3.02440299500591,"Willem Frederik Schürmann"
3.02459732964764,"Henk Schulte Nordholt"
3.02459744701053,"Anna Blaman"
3.02459941107201,"Marianne Philips"
3.02993631369319,"G.J. Geers"
3.02993751321468,"Eric van der Steen"
3.02994731870906,"Damida Reynders"
3.03027523085744,"Anton van Wilderode"
3.03234848567172,"Jan Jacob Thomson"
3.03482972719606,"C.P. Burger"
3.03526585870664,"A. Wapenaar"
3.03526705198016,"J.W. Schulte Nordholt"
3.03526824579022,"W.J. Schulte Nordholt"
3.03528656086094,"Clare Lennart"
3.03529431810994,"P.J. Stolk"
3.03529552185291,"W.J. Elsman"
3.03529668756536,"G.E. Langemeijer"
3.03768142395909,"Lode Baekelmans"
3.04011016942966,"Albertine de Haas"
3.04055133242862,"Herman Baccaert"
3.04061681757157,"Aletta Huijsinga"
3.04065080997475,"F. van Sandwijk"
3.04534041717412,"H.F. Wirth"
3.04535358365337,"H.G. van der Vies"
3.04596466690696,"J.H. Schouten"
3.04596818693251,"Aize de Visser"
3.04839507119249,"Emiel van der Straeten"
3.04839678956596,"Arthur Coussens"
3.0506586859704,"P.C. Boutens"
3.05581939066669,"C. Kramer"
3.05669562917985,"K. Fokkema"
3.05670823921825,"Frans Debrabandere"
3.05670946148397,"Piet Apol"
3.06106511400036,"A.W. van Renterghem"
3.06204686131708,"H.G. Cannegieter"
3.06205944636812,"Pierre Brachin"
3.06207663844139,"J.B. Charles"
3.06612745712326,"Joh. Dyserinck"
3.0673682169614,"Oscar Dambre"
3.06737114401972,"Frank Daen"
3.06739829125309,"K.H. Miskotte"
3.06891968819039,"M.H. van Campen"
3.06950088745702,"H.L.F. Pisuisse"
3.07043623364065,"Jacob Léon Wertheim"
3.07227690532285,"Anna Germonprez"
3.07272289146329,"Jan H. de Groot"
3.07807514280581,"Guillaume van der Graft"
3.07808923749854,"Peter van Eeten"
3.07809953624838,"Jan Vercammen"
3.07813203706499,"S.H. Meijler"
3.08000462194664,"P.N. van Eyck"
3.08199557591056,"Jet Luber"
3.08199959335281,"J.C. Hol"
3.08342620692882,"Karel Deleu"
3.08342719272013,"Roel Houwink"
3.08344005251591,"J.L. Price"
3.08344127448159,"J.B. Drewes"
3.08722324779215,"J.M. van IJssel de Schepper-Becker"
3.08722918214317,"Fritz Smit Kleine"
3.08729887003591,"Amélie de Man"
3.0887797309589,"Kees Ouboter"
3.08879009153436,"G. Kazemier"
3.08879376291049,"B. van den Berg"
3.08881112023473,"W.C. Mees"
3.08883807154884,"A.J.W. Kaas"
3.09073404330653,"Hendrik Doeff"
3.09413211902738,"Jo van Ham"
3.09413806010164,"Peter van Amstel"
3.09414422732275,"Klaas Iwema"
3.09418213573272,"Anton Koolhaas"
3.09418297063896,"Heere Heeresma"
3.09450299711365,"Pierre Lambrechts"
3.09512231347734,"F. Schmidt-Degener"
3.09949317212203,"H.Th. Oostendorp"
3.09949439995266,"J.M.J. Sicking"
3.09949562832711,"Hubert J. Michaël"
3.09949685724562,"N.C.H. Wijngaards"
3.09951158980628,"Simon Vinkenoog"
3.09953577931964,"W. Boswinkel"
3.09953702803669,"Erik Vos"
3.09954733524516,"Carla Walschap"
3.10073684487341,"Jaak Muyldermans"
3.10293744602123,"Willem Vogelsang"
3.10521229792236,"W.J. Verdenius"
3.11021878044851,"Robin Hannelore"
3.1102532261456,"Clarissa Jacobi"
3.11025448129985,"Bob Carlier"
3.11056519992566,"I.N. Bulhof-Rutgers"
3.1138883569813,"Jan Hammenecker"
3.11395521847023,"C.T. van Valkenburg"
3.1156039476387,"Lea Dasberg"
3.11560816288489,"Leo Vroman"
3.11560942478828,"L.H. Wiener"
3.1159196791405,"Jacob Smit"
3.12075071496612,"Marie Koenen"
3.12090380905982,"P.S.N. Oost"
3.12092537293653,"Paul Koeck"
3.12092662152812,"Hedwig Speliers"
3.12127315390928,"F.G. Droste"
3.1262969323601,"Ger Harmsen"
3.12631934641763,"Theo J. van der Wal"
3.12663143347101,"D.M. Bakker"
3.12742727539658,"J. Sencie"
3.12928907941641,"Hugo Verriest"
3.13167316142178,"H.M. van Randwijk"
3.13438908689433,"Arthur J.H. Cornette"
3.13698830159714,"Michel Bartosik"
3.13700592879866,"Herman Balthazar"
3.13702710769042,"Lodewijk Prins"
3.1396311543715,"August Vanhoutte"
3.14234766886902,"René Jongen"
3.14236018172852,"Johan van der Woude"
3.14308167815938,"Ernest van der Hallen"
3.14768067084433,"Roger Henrard"
3.1477406638067,"P. Schumacher"
3.14774194580333,"Hidde van der Ploed"
3.15049829506001,"Arrigo Levasti"
3.1530993843451,"Geerten Meijsing"
3.15574173279548,"Johannes Jörgensen"
3.15747506112102,"Constant Eeckels"
3.1583460358869,"Emile Erens"
3.158410412431,"Maartje Draak"
3.15841078868864,"Geert van Beek"
3.15841167959708,"P.P.J. van Caspel"
3.15841294731709,"F. Lulofs"
3.15841421559132,"B. de Ligt"
3.16376423878495,"D.J.M. ten Berge"
3.16376550785815,"Paul van Hauwermeiren"
3.16376677748536,"P. Lammens-Pikhaus"
3.16912216249052,"Erik Vlaminck"
3.16916778112077,"Paul Kapteyn"
3.16916907634052,"Gérard van den Eerenbeemt"
3.16917005792344,"R.Th.R. Wentges"
3.17390268743616,"Victor E. van Vriesland"
3.17446098801815,"L. Peeters"
3.17447493633265,"W.G. Klooster"
3.17483386059006,"Walter Haesaert"
3.17483788136229,"Marie-Louise Montulet"
3.17698508582565,"J. Everts"
3.17981654309813,"Jozef D. Janssens"
3.17983131949968,"Jaak van Schoor"
3.1798779389635,"Ben Cami"
3.18018928427022,"Dirk Kroon"
3.18457872864384,"Albe"
3.1851871643051,"Michel Leclerc"
3.1851884460513,"Alstein"
3.18611693784934,"Agatha Seger"
3.1891228494863,"Jan Romein"
3.19059146643069,"Boudewijn Büch"
3.19059152604488,"K. van der Arren"
3.19089938143841,"Mark Kinet"
3.19242644975889,"Gabriëlle Demedts"
3.19590284208826,"Robert Hennebo"
3.19590370939924,"Ph. van de Nieuwegiessen"
3.19590499598303,"Jos Versteegen"
3.19594901451056,"Jean-Paul Franssens"
3.19595032309749,"J.D. Querido"
3.19766271119531,"Jan Derks"
3.20028621786243,"A. Marja"
3.20256719473158,"A.H. Nijhoff"
3.20297749892806,"August Defresne"
3.20967832137897,"Johan Tersteeg"
3.21202680521844,"Peter van der Veer"
3.2120268568983,"Han Foppe"
3.21202817642043,"Gèr Boosten"
3.21665312445935,"Aart van der Leeuw"
