"coefficient","Author"
-1.23569276032719,"B.M. Telders"
-1.23563031002825,"Gerard Brom"
-1.23562949796485,"Wim van de Woestijne"
-1.23560253852499,"Alb. Hernould"
-1.2356025347633,"P. Ellerbeek"
-1.23560174020906,"B.H. Kazemier"
-1.23560173644533,"C.W. Schoonhoven"
-1.23446969857393,"Henrik Scholte"
-1.23255458071233,"Anton van der Boom"
-1.23168140284304,"Émile O.J.J.G. Lousse"
-1.23014315190883,"Eduard Reeser"
-1.22951964085232,"Robert Guiette"
-1.2289605571435,"E. du Perron"
-1.22862978837563,"F. Oudschans Dentz"
-1.22734990913164,"Era Lobet"
-1.22731839268896,"Tadeusz Boy-Zelenski"
-1.22731835741981,"Waclaw Husarski"
-1.2272086173154,"A. Taymans"
-1.22720859407005,"A. Snoeck"
-1.2272085746175,"R. van Ooteghem"
-1.22295365620443,"L. Arts"
-1.22190717281946,"C. Weststrate"
-1.2190748917761,"Filippo Donini"
-1.21898066104922,"August Corbet"
-1.21893905819219,"F.J.J. Buitendijk"
-1.21893902847718,"Max Prick van Wely"
-1.21893335869671,"Marcel Brauns"
-1.21886640518066,"J. Patijn"
-1.2188391454853,"E.J. Vandenbussche"
-1.21883914209619,"W. Luyten"
-1.21883912515419,"Michiel Dierickx"
-1.21883912176525,"Emiel van der Donck"
-1.21840986366514,"A.W. de Groot"
-1.21783124949165,"L. Vander Kerken"
-1.21769684449679,"J.A. van Hamel"
-1.21470789425483,"G.A. Mesters"
-1.21344205915237,"A. Poncelet"
-1.21234624830141,"Victor Varangot"
-1.21052132216184,"Christina Kroes-Ligtenberg"
-1.21050304045326,"P.J. van Winter"
-1.21050303724987,"C.W. van der Pot"
-1.20978724470305,"G. Karsten"
-1.20634998116602,"Fernand Toussaint van Boelaere"
-1.20594249114,"G. Kazemier"
-1.20395961484668,"M. van den Daele"
-1.20274605426035,"Fred Batten"
-1.20235712857445,"Geerten Gossaert"
-1.20229482860839,"Jan Hendrik Jongkees"
-1.20221545020923,"Hendrik Lindt"
-1.20221544415878,"N. de Praetere"
-1.20220127942591,"G. le Maire"
-1.20220116162482,"W.Ph. Coolhaas"
-1.20218427255666,"D.T. Spronk"
-1.20218425742904,"Albert van Waasdijk"
-1.2021739638435,"L.P. van den Bergh"
-1.20217395509492,"H.L. van Breda"
-1.2021739520766,"Jos Philippen"
-1.20217321921804,"Reind Kuitert"
-1.20125012832199,"F.A.W. Miquel"
-1.20119628250751,"Antoon Coolen"
-1.19390612577031,"G.J.H. Kuyk"
-1.19390611012105,"W.J.W. Koster"
-1.19390609683775,"Frank Onnen"
-1.1923561216139,"Pierre Kemp"
-1.19047163471916,"Ferdinand Langen"
-1.18989479498953,"J. Nuttin"
-1.18950474485929,"Siegfried E. van Praag"
-1.18862035762729,"P. Goedertier"
-1.1884353690351,"Max Lamberty"
-1.1872024152011,"Cola Debrot"
-1.18713208255541,"Jeanne van Schaik-Willing"
-1.18585850163719,"B. Boeyckens"
-1.18580396622027,"Elizabeth Visser"
-1.18571975489446,"Lode Cantens"
-1.18571972266611,"Arthur Meulemans"
-1.18564836340854,"S.W.F. Margadant"
-1.18561740299905,"S.A.M. Bottenheim"
-1.18560829198897,"Maurice De Tollenaere"
-1.18560828933845,"Louis Bruyns"
-1.18560828668795,"Nabor Devolder"
-1.18560751389237,"A.W.C. Zuidema"
