"coefficient","Author"
0,"Ben van Melick"
0,"Jos Perry"
0,"Maaike Meijer"
0,"Ruud A.J. Kraaijeveld"
0,"Marijke Meijer Drees"
0,"Wim Vermeer"
0,"Rik Smits"
0,"René Appel"
0,"P.C. Paardekooper"
0,"Hugo Bousset"
0,"Pieter Obbema"
0,"Max Nord"
0,"Bram van der Lek"
0,"Ivan Illich"
0,"Wouter Donath Tieges"
0,"S.G. Nooteboom"
0,"Karel Porteman"
0,"W. Martin"
0,"André Demedts"
0,"Willy Spillebeen"
0,"H. van Gorp"
0,"Frits Staal"
0,"Flip de Kam"
0,"Paula Vermeyden"
0,"Fenna van den Burg"
0,"Wiel Kusters"
0,"Marga Demmers"
0,"G. Dijkink"
0,"Dick Schram"
0,"Tessel Pollmann"
0,"Chantal Keijsper"
0,"Arie Schippers"
0,"Frida Balk-Smit Duyzentkunst"
0,"Diederik Grit"
0,"Rita Ghesquiere"
0,"Cornelia Serrurier"
0,"Dirk Bartling"
0,"F.W. Prins"
0,"Johannes Reitsma A.Tzn."
0,"Jan Willem Meyer Ranneft"
0,"Alfons Walschap"
0,"Louisa Duykers"
0,"Marcel Grypdonck"
0,"J.A. Hallez"
0,"Johannes Berg"
0,"Melchior Treub"
0,"Raymond ten Berge"
0,"C.F.P. Stutterheim"
0,"Sorin Alexandrescu"
0,"Sybren Polet"
0,"Jef Barthels"
0,"B. Siertsema"
0,"A.L. des Tombe"
0,"J. Zaaijer"
0,"L. van der Essen"
0,"H. Enno van Gelder"
0,"Marcellus Emants"
0,"L. Serrurier"
0,"R.C. Boer"
0,"Conrad Th. van Deventer"
0,"D. Bos"
0,"Nico van Suchtelen"
0,"Egbert Krispyn"
0,"Ben Stroman"
0,"J.B. Charles"
0,"Paul Cronheim"
0,"Coenraad van Emde Boas"
0,"Pszisko Jacobs"
0,"Friederike Granberg"
0,"A.J. Cnoop Koopmans"
0,"Cola Minis"
0,"G.J. Uitman"
0,"J.A. Verhage"
0,"Piet van Aken"
0,"Marnix Gijsen"
0,"C.W. Roldanus"
0,"F.D.K. Bosch"
0,"Pieter Antonie van der Lith"
0,"Pierre Daniel Chantepie de la Saussaye"
0,"T.T.H. Jorissen"
0,"W.J. Hofdijk"
0,"Willem baron van Goltstein"
0,"Loden Vogel"
0,"Alex van Schooten"
0,"A.M. Hagen"
0,"Roel van Duyn"
0,"J.W. Onderdelinden"
0,"Paul van der Heijde"
0,"Antoine Braet"
0,"B. van Heusden"
0,"J.J. Moerman"
0,"Irene de Jong"
0,"Mieke Trommelen"
0,"Jacqueline Frijn"
0,"Marinel Gerritsen"
0,"Gerben Wynia"
0,"Kees-Jan Backhuys"
0,"Jaak De Maere"
0,"E.H. Kossmann"
0,"A. Marja"
0,"A.N. Molenaar"
0,"G. De Wolf"
0,"H. Walgrave"
0,"Walter F. Smet"
0,"A.W.C. Zuidema"
0,"Gerard Walschap"
0,"Louis de Bourbon"
0,"Filippo Donini"
0,"Cd. Busken Huet"
0,"W.C.A. Staring"
0,"N.J. den Tex"
0,"D. Huizinga"
0,"W.N. du Rieu"
0,"Piet van Os"
0,"C. van Vollenhoven"
0,"A. Plate"
0,"Andries Borgeld"
0,"Henriette Geerling"
0,"Oskar Katann"
0,"Arnold van Praag"
0,"Philippus Samuel van Ronkel"
0,"J.C. Breen"
0,"Daniel de Lange"
0,"L. Strengholt"
0,"Cor van Bree"
0,"E.K. Grootes"
0,"Horst A. Steinmetz"
0,"Sjaak de Mey"
0,"W.A.P. Smit"
0,"Ivo Michiels"
0,"J.J. Wesselo"
0,"H.J. Prakke"
0,"K. Veenenbos"
0,"G.P. Rouffaer"
0,"H.Y. Groenewegen"
0,"T.J. de Boer"
0,"J. Bernlef"
0,"J.W. Hingst"
0,"Elisabeth Keesing"
0,"Johanna Fortuin"
0,"L.H. van der Tweel"
0,"W. Gobbers"
0,"Emiel Willekens"
0,"E.M. Uhlenbeck"
0,"F. de Tollenaere"
0,"F.R. Noske"
0,"A. Kibédi Varga"
0,"B.A. van Groningen"
0,"J.J. Mak"
0,"Fernand Auwera"
0,"Paul Haimon"
0,"Jean-Marie Gantois"
0,"Dédé Brouwer"
0,"Jan Lucassen"
0,"M.E. 't Hart"
0,"Marijke Smalbraak"
0,"E.M. Barth"
0,"Fréderique van Cleeff-Hiegentlich"
0,"Johan Goudsblom"
0,"M.H. Schenkeveld"
0,"Johan Kerstens"
0,"Sandro Briosi"
0,"Jos A.A.M. Biemans"
0,"Bart Besamusca"
0,"Hans van de Waarsenburg"
0,"Samuël Senior Coronel"
0,"Marie Henriëtte Koorders-Boeke"
0,"F.J. Haver Droeze"
0,"Ch.M. van Deventer"
0,"J. Mathijs Acket"
0,"H. Zwaardemaker"
0,"Augusta de Wit"
0,"Willem Nieuwenhuis"
0,"E.C. Abendanon"
0,"Sofia Antoniadis"
0,"Christiaan Snouck Hurgronje"
0,"Jan Hulsker"
0,"J.I. Corrigan"
0,"K. du Bois de Vroylande"
0,"Edw. De Schaepdrijver"
0,"H. van de Waal"
0,"A.W. de Groot"
0,"J.M.C. Bouvy"
0,"René Goris"
0,"Adolph Staring"
0,"Michiel van Kempen"
0,"Thomas Rosenlöcher"
0,"Jos de Roo"
0,"Carel de Haseth"
0,"Andries Querido"
0,"Jan Lechner"
0,"W.L. Stokvis"
0,"Jan van der Waals"
0,"Jan Bervoets"
0,"Frank Martinus Arion"
0,"Christel van Boheemen-Saaf"
0,"R.H. Baayen"
0,"A. Sturm"
0,"Jan Don"
0,"Ina Schermer-Vermeer"
0,"P.R.F. Verhoeven"
0,"Bert Govaerts"
0,"A.J.M. Linmans"
0,"Wim de Bie"
0,"Gerard Vissering"
0,"J.E. Jasper"
0,"Antoon Derkinderen"
0,"G.A.C. Hubers"
0,"H.J.A. Hofland"
0,"Bob Carlier"
0,"G.J.M. van het Reve"
0,"J. P. Schuyf"
0,"H.J. van der Mei"
0,"Marcel Janssens"
0,"Wiecher Zwanenburg"
0,"J. Bosch"
0,"Willem van den Berg"
0,"Martien J.G. de Jong"
0,"Reginald De Schryver"
0,"Ben van Eysselsteijn"
0,"Simon Gorter"
0,"Johan Hendrik Gallée"
0,"G.M. Boissevain"
0,"Just Havelaar"
0,"P.F.H. Fromberg"
0,"J.D.C. van Dokkum"
0,"Jan Six"
0,"J.A. Alberdingk Thijm"
0,"Bruno Jz. Tideman"
0,"P.A.S. van Limburg Brouwer"
0,"A.J.C. Geerts"
0,"Henri Overhoff"
0,"Johan Tersteeg"
0,"J.M.J. Kooy"
0,"G. Jo Steenbergen"
0,"Pol de Mont"
0,"M.J. Francken"
0,"W.A. Braasem"
0,"A.G.H. Bachrach"
0,"Marten Brouwer"
0,"Lucas van der Land"
0,"D.A. de Graaf"
0,"Lodewijk Ontrop"
0,"M.A. Gooszen"
0,"J.J. Tavenraat"
0,"Bob den Uyl"
0,"Rudolf Geel"
0,"Clem Schouwenaars"
0,"O. Noordenbos"
0,"Roger van de Velde"
0,"G. Nuchelmans"
0,"Wilco H. thoe Schwartzenberg en Hohenlansberg"
0,"C. de Deugd"
0,"J.C. Baak"
0,"A.J. Michielsen"
0,"E. du Perron"
0,"Cola Debrot"
0,"J.E. Heeres"
0,"Barbara Noske"
0,"Predrag Dojcinovic"
0,"Marijn van der Jagt"
0,"Georgine Sanders"
0,"Etienne van Heerden"
0,"Xandra Schutte"
0,"Jan Konst"
0,"G.J. Dorleijn"
0,"Joris Gerits"
0,"Bernard Dominicus Hubertus Tellegen"
0,"Pieter Heering"
0,"T.H.F. van Riemsdijk"
0,"H. van Cappelle jr."
0,"Ton Lemaire"
0,"Bert Vanheste"
0,"Max van Rooy"
0,"Sven Danner"
0,"Ellen Ombre"
0,"Harry N.A. Priem"
0,"Hans Achterhuis"
0,"Yves van Kempen"
0,"Irene Costera Meijer"
0,"René Boomkens"
0,"Huub Beurskens"
0,"Hans Ester"
0,"Adriaan Pit"
0,"Jac. van Ginneken"
0,"J. Faber"
0,"J.F.M. Sterck"
0,"M. Fennema"
0,"Adriaan van Dis"
0,"C.J.M. Schuyt"
0,"Elmer Schönberger"
0,"Grahame Lock"
0,"Paul Claes"
0,"Hubert J. Michaël"
0,"K.H.R. de Josselin de Jong"
0,"A. Ollongren"
0,"Paul van Hauwermeiren"
0,"Anne Marie Musschoot"
0,"F.L. Bastet"
0,"Annie Versprille"
0,"Emile Schra"
0,"Peter Nijssen"
0,"Fernando Venâncio"
0,"Oswin Schneeweisz"
0,"Kees Fens"
0,"Arie Pos"
0,"Leonie Cornips"
0,"W.J.M. van Calcar"
0,"Ineke Bulte"
0,"Peter Bakema"
0,"Atte Jongstra"
0,"Annemiek Neefjes"
0,"Anna Enquist"
0,"Laurens van Krevelen"
0,"Stefan Hertmans"
0,"Klaus Siegel"
