"coefficient","Author"
0,"A. Sassen"
0,"C. Gussenhoven"
0,"Willem Schrickx"
0,"Jean-Marie Maes"
0,"Lodewijk Willem van Deventer"
0,"Peter Abelsen"
0,"Wim Crouwel"
0,"Micha Hilgers"
0,"Alfred Pijpers"
0,"J.C. Hess"
0,"Michael Krüger"
0,"Wardy Poelstra"
0,"Michiel Leezenberg"
0,"Ralf Grüttemeier"
0,"Anneke van Luxemburg-Albers"
0,"Karel Porteman"
0,"Koen Peeters"
0,"R.Th. van der Paardt"
0,"Reindert Jacobsen"
0,"L.Th. Lehmann"
0,"Pierre Kemp"
0,"B. Hunningher"
0,"Max Croiset"
0,"Ab Visser"
0,"Manja Croiset"
0,"E.F. Tijdens"
0,"J. Deschamps"
0,"Michel Korzec"
0,"Han de Vries"
0,"Alvin W. Gouldner"
0,"Rutger Kopland"
0,"Franco Ferrarotti"
0,"C.C. de Bruin"
0,"C.M. Verkroost"
0,"W. Blok"
0,"M.H. Schenkeveld"
0,"Johan Adam Wijnne"
0,"H. J. Eymael"
0,"Jacob Gijsbert de Hoop Scheffer"
0,"Ger Harmsen"
0,"F. Drijkoningen"
0,"Albert Nap"
0,"Willem Otterspeer"
0,"W.A. Verloren van Themaat"
0,"N. Rowan"
0,"Jan van Coillie"
0,"G. Geerts"
0,"Evert van Uitert"
0,"Loden Vogel"
0,"Laurens van Schie"
0,"A.D. Leeman"
0,"Fred Weerman"
0,"J. Weisgerber"
0,"Maxim P.A.M. Kerkhof"
0,"K.C. Boxman-Winkler"
0,"Th. de Meester"
0,"Johanna Naber"
0,"Anton Koolhaas"
0,"Francisco Carrasquer"
0,"Maria-Augusta Jacobs"
0,"Jozef Boets"
0,"Jan Gonda"
0,"Herman Teirlinck"
0,"Ev. Grolle"
0,"John Murray"
0,"J. Noë"
0,"P. Goedertier"
0,"Bernard Verhoeven"
0,"Philippine vande Putte"
0,"Julien Jozef Kuypers"
0,"Jan Elzo Niemeijer"
0,"Simke Heerts Rinkes"
0,"Diotimos"
0,"H.S.M. Wickevoort Crommelin"
0,"B. Sijmons"
0,"Willem Duflou"
0,"Jan Marcus Hoogvliet"
0,"Jan Carel Matthes"
0,"L. Serrurier"
0,"M.R.J. Brinkgreve"
0,"H.C. van de Hulst"
0,"A. Alberts"
0,"J.H. Kramer"
0,"Aize de Visser"
0,"Diet Kramer"
0,"Roland Mortier"
0,"Paul Claes"
0,"Herman Sabbe"
0,"G. Nuchelmans"
0,"A. Moerdijk"
0,"Annejoke Smids"
0,"Jaak De Maere"
0,"H.L. Wesseling"
0,"August Willemsen"
0,"J.J.G. Vürtheim"
0,"A.S. van Oven"
0,"H.F. Wirth"
0,"Emiel van der Straeten"
0,"Em. Broes"
0,"Fl. Bertiau"
0,"Émile O.J.J.G. Lousse"
0,"Paul de Keyser"
0,"A.A. Weijnen"
0,"H.F.R. Hubrecht"
0,"Winand Carel Hugo Staring"
0,"C.P. Tiele"
0,"Johannes Kneppelhout"
0,"A.J.A. Gerlach"
0,"J.C. Hol"
0,"Ernst Heldring"
0,"Herman van Puymbrouck"
0,"Nico van Suchtelen"
0,"Willem Elsschot"
0,"Hendrik van der Wal"
0,"K. Camerman"
0,"H. Pauli"
0,"L. Knappert"
0,"Charles Bettelheim"
0,"Hans Tentije"
0,"Go Mandersloot"
0,"Bert Kooijman"
0,"Roger Henrard"
0,"Pieter de Meijer"
0,"A.J. Welschen"
0,"Robert Macalester Loup"
0,"Piet van Os"
0,"W.H. van de Sande Bakhuyzen"
0,"Nicolaas Jacob Bernard Kappeyne van de Coppello"
0,"F.A.W. Miquel"
0,"Arjan Witte"
0,"R. Roegholt"
0,"Willem van Toorn"
0,"Marjoleine de Vos"
0,"Kees Vuyk"
0,"Gijs van Oenen"
0,"Anton van de Wardt"
0,"H.P. Staal"
0,"Gabriël Verborght"
0,"Gerrit Grijns"
0,"H. Coppieters"
0,"L. Noël"
0,"Arnoldus Nicolaas Jacobus Fabius"
0,"Bernard Canter"
0,"Jan van Nijlen"
0,"Karel Wasch"
0,"Elie van Rijckevorsel"
0,"C.W. van der Pot"
0,"E.C. Pienaar"
0,"L. Seurinck"
0,"Hendrik Persyn"
0,"Pieter Gerard van Schermbeek"
0,"Martina Geertruida Sara van der Feen"
0,"Jan Izaak van Doorninck"
0,"Nicolaas Beets"
0,"Gerard Wijdeveld"
0,"Antoon Coolen"
0,"M.A. Muusses"
0,"H.W.J.M. Keuls"
0,"Staf Weyts"
0,"Jef de Pillecijn"
0,"Jacob Léon Wertheim"
0,"W. Koster Gzn."
0,"Peter Buwalda"
0,"Helga Ruebsamen"
0,"Geert Mak"
0,"E.K. Grootes"
0,"G.A.M. Eickholt"
0,"Jan Wit"
0,"Basuki Gunawan"
0,"Jan Pedroli"
0,"Jan Das"
0,"Joos Florquin"
0,"F.W.N. Hugenholtz"
0,"Marie Agathe Boddaert"
0,"Frans Netscher"
0,"Hendrik Wolfgang van der Meij"
0,"H.L. Berckenhoff"
0,"Willem Pieter Cornelis Knuttel"
0,"Karel van de Woestijne"
0,"Jef Scheirs"
0,"J. Rietsema"
0,"Meint Joustra"
0,"A. van Hengel"
0,"Petrus Raëskin"
0,"W. Elink Schuurman"
0,"Karel Lantermans"
0,"Ernst Groenevelt"
0,"G. Polvliet"
0,"Ivo Struyf"
0,"H. Mansion"
0,"Bert Voeten"
0,"Fokke Sierksma"
0,"Chris van der Weye"
0,"H. Nijhoff"
0,"A.F. Coenen"
0,"S. de Wolff"
0,"Maurits Mok"
0,"Petrus Martinus Bots"
0,"A.S.C. Wallis"
0,"Anne Busken Huet-van der Tholl"
0,"L.A.J. Burgersdijk"
0,"M.A.N. Rovers"
0,"B.H.D. Hermesdorf"
0,"L.J. Hartog"
0,"Germaine Tillion"
0,"Peter King"
0,"Govert A. den Hartogh"
0,"H.T. Karsten"
0,"Balthazar Heldring"
0,"D.J. Mom Visch"
0,"Sadi de Gorter"
0,"G.A. van Hamel"
0,"Jan ten Brink"
0,"Magnus Hisrschfeld"
0,"Graciliano Ramos"
0,"Ethel Portnoy"
0,"Marie de Meister"
0,"Wim Rutgers"
0,"Joris Note"
0,"Leen Huet"
0,"A. Lammers"
0,"Willem Mooijman"
0,"Hendrik Chistiaan Millies"
0,"C.L. van Woelderen"
0,"Willem Pée"
0,"M. Gruber"
0,"Oscar Timmers"
0,"Ank Steenis"
0,"Lieve Scheer"
0,"C. Ouboter"
0,"Jan Siebelink"
0,"Aleid Truijens"
0,"Geerten Meijsing"
0,"Michael Masuch"
0,"Philippe Noble"
0,"J. van Marle"
0,"F. Lulofs"
0,"J.M.A. Biesheuvel"
0,"Maarten 't Hart"
0,"E.C.P. van Waalwijk van Doorn"
0,"Jan Stroop"
0,"Boris Tomas"
0,"Piet Kralt"
0,"F.L. Zwaan"
0,"Herman Wekker"
0,"John Kleinen"
0,"J.A. Dautzenberg"
0,"Maarten van Buuren"
0,"A. Kibédi Varga"
0,"Roland Willemyns"
0,"Hendrik van Dijk"
0,"Jan Vanriet"
0,"Philip Vermoortel"
0,"Jozef de Vos"
0,"Miel Vanstreels"
0,"J.M. Sterken"
0,"J.C.M. Kruisinga"
0,"Til Brugman"
0,"Pliet van Lishout"
0,"Louis de Bourbon"
0,"Albert Westerlinck"
0,"George Eliot"
0,"R. Feith"
0,"H. Koekebakker"
0,"Lodewijk Willem Ernst Rauwenhoff"
0,"J.A. Bientjes"
0,"Antony Winkler Prins"
0,"G.E. Voorhelm Schneevoogt"
0,"F.P.J. Sibmacher Zìjnen"
0,"Sytze Hoekstra Bzn."
0,"Ulrike Weinhold"
0,"Marie-José Heijkant"
0,"Tonja van Rijthoven"
0,"Irene Spijker"
0,"Egon Berendsen"
0,"Marc Reynebeau"
0,"Erik K. de Vries"
0,"J. Beijk"
0,"Rudolf Dekker"
0,"Paul Schampaert"
0,"Marijke Loots"
0,"Geert Evert Booij"
0,"Erica C. García"
0,"Lodewijk Mulder"
0,"Herman Agatho des Amorie van der Hoeven"
0,"T.J. Bezemer"
0,"Emiel de Grave"
0,"C.P.F. Lecoutere"
0,"Jean-Baptiste de Bethune"
0,"A.J.C. Geerts"
0,"A.P.C. van Karnebeek"
0,"Pieter Rutger Feith"
0,"Constantijn"
0,"M.H. Jansen"
0,"Elise Adelaïde Haighton"
0,"Godard Gosses"
0,"D.H. Lawrence"
0,"G. de Bruijn"
0,"Pol Douliez"
0,"Theodoor Belpaire"
0,"Emmanuel de Bom"
0,"André van Praag"
0,"[tijdschrift] Dietsche Warande en Belfort"
0,"Martinus Nijhoff"
0,"Th. van Welderen Rengers"
0,"Robert van Genechten"
0,"Marc de Munnynck"
0,"H.N. ter Veen"
0,"Herman Vos"
0,"Frank Onnen"
0.00641150566116884,"Arie de Froe"
0.0150921123321757,"Ewaldus Daniël Pijzel"
0.0165677831281687,"L. van der Essen"
0.0168089614723879,"A.W. van Renterghem"
0.0168876381404645,"Jan Romein"
0.0170020493467875,"M.H. van Campen"
0.0182317155155902,"P. Soens"
0.0246083303000778,"F.L. Ganshof"
0.0246086796148552,"H. Bovenkerk"
0.0246095907810421,"Cornelia Serrurier"
0.0246095983702793,"A.C. Josephus Jitta"
0.0246096408196455,"Gery Helderenberg"
0.0251304046031576,"Carel van Nievelt"
0.0342652688257273,"Allard Pierson"
0.036027105459618,"Matthée Corneille Valeton"
0.0486705798631029,"Hélène Swarth"
0.0534171753809633,"R. Maere"
0.0565792051153323,"Nikolaas Gerard Pierson"
0.0582894426003213,"Gustaaf D' Hondt"
0.059665042967438,"Gerth Schreiner"
0.0596650445004437,"C.K. Elout"
0.0596650460328312,"C.H. de Goeje"
0.0596650475645977,"H.J.F.W. Brugmans"
0.0596650490957442,"André Demedts"
0.0819274191041962,"Willem van der Vlugt"
0.0862068914957743,"Arthur van Schendel"
0.0947338330692485,"Vic Reinders"
0.0947352424874201,"George Meir"
0.0947365243358668,"Philippe Joseph Aimé van Isacker"
0.0947365417034451,"St. Pietak"
0.09473655907491,"Jozef Lobodowski"
0.0947378398914466,"G. Neefs"
0.0947378852418949,"C. Weststrate"
0.0947379029974396,"J.C.M. Warnsinck"
0.0971169381048515,"Max Rooses"
0.0999322231594985,"Dirk Geeraerts"
0.119493326736539,"Liesbeth Dolk"
0.120914958552277,"J. de Jager"
0.12320909256155,"A.G.N. Swart"
0.129824455477915,"Jan Prins"
0.129824481960852,"Freek van Leeuwen"
0.129826691483347,"Jef Last"
0.143257443277659,"Léonce Reypens"
0.153522792152837,"A. Sturm"
0.15352404079689,"Theo de Boer"
0.164868029142581,"A. Meeus"
0.164868030646067,"Karel van Isacker"
0.164868066762554,"H. Thielemans"
0.167900276568768,"Hugo Pos"
0.192994393997163,"Richard Roland Holst"
0.196113313287831,"Anneke Brassinga"
0.199940879078814,"W.Gs Hellinga"
0.211500824597318,"J. Salsmans"
0.219397491242057,"P.J. van Winter"
0.22149942593423,"Piet de Rooy"
0.227896057293664,"Martha Johanna Hamaker"
0.238385815019052,"J. Breman"
0.24580391289991,"Garmt Stuiveling"
0.250234718063188,"Augusta de Wit"
0.253237427163584,"Pieter A.M. Seuren"
0.255501954649938,"W.J. van den Akker"
0.26992719661872,"J.H. Winkelman"
0.270077104643979,"H. Enno van Gelder"
0.287273673109134,"Martina G. Kramers"
0.300308768241556,"Hubert van Herreweghen"
0.305118648018775,"Sal Tas"
0.305119516679559,"Floris Prims"
0.305119552196018,"Arthur Meulemans"
0.305120934131931,"Karel Leroux"
0.308638389515858,"J.J. Gielen"
0.32351743964691,"W.A.M. de Moor"
0.33725356273774,"Isidoor Teirlinck"
0.340179868755384,"René Verbeeck"
0.340179908535782,"J. van Doorne"
0.340183513403728,"Is.P. de Vooys"
0.340184898151914,"J.P. van Praag"
0.340184936494119,"J. Nuttin"
0.34018792536933,"Clément Mertens"
0.340187962850463,"Robert Druwé"
0.340188000319603,"Ph. Kohnstamm"
0.351373979792557,"Hendrik Brugmans"
0.366641344935954,"R.C. Boer"
0.375242126555551,"J.A. van Hamel"
0.375242170306682,"S.A.M. Bottenheim"
0.375243332416814,"Sjoerd van der Schaaf"
0.404322621231008,"Raphaël M.J. Kreemers"
0.41033557186079,"C.A. Zaalberg"
0.410339266544917,"Jan C. M. Leijten"
0.410339404016935,"R.P. Cleveringa"
0.415996033245505,"Lode Baekelmans"
0.437330909647595,"K.M. Houtaar"
0.445390129319156,"Jaap Das"
0.447247420621142,"Tj.S. Visser"
0.454855821739196,"C.H. van Os"
0.472253972438884,"E.A. Ryan"
0.480360370320358,"A.G. van Hamel"
0.480449787872102,"Johanna K. Oudendijk"
0.490982566441371,"Emiel Fleerackers"
0.49220710013208,"Janito Benavente y Martinez"
0.507204078246388,"Virginie Loveling"
0.51006558838698,"Eduard Amter"
0.515511077457071,"J.C. van Holten"
0.515511130296667,"D.A. de Graaf"
0.51551118311917,"Elisabeth Keesing"
0.517495854778361,"Kees van Bruggen"
0.520862937674504,"Carel Scharten"
0.524662984368076,"H.T. Colenbrander"
0.542053743720707,"Paul de Vree"
0.550595141019764,"Willem de Geus"
0.550598741756861,"J.P. Mazure"
0.55059879087985,"Jan Sebastian Rabie"
0.576956001986737,"D.F.W. van Lennep"
0.58564202463332,"Sem Davids"
0.585642083601522,"B.W. Schaper"
0.585642142550837,"J.G. de Beus"
0.585643923148611,"G.K. van Dongen"
0.600065692619006,"M.E. Belpaire"
0.620704504544944,"Tjalie Robinson"
0.620706941888131,"M.H. Rijnsburger"
0.65578391975206,"Gerard Brom"
0.655783981274199,"Nora Petit"
0.655784042776703,"Harry G.M. Prick"
0.656850860771199,"Alfred Listal"
0.657441251064603,"Aloïs Walgrave"
0.663326620501379,"Frans Coenen"
0.674547603524009,"Albin van Hoonacker"
0.681706491263045,"Andreas Glotzbach"
0.689675270075422,"Emile Erens"
0.690843113178702,"N.C.H. Wijngaards"
0.690843179597879,"Willem van Elden"
0.715422278049213,"E. du Perron"
0.725931525360732,"J.L. de Belder"
0.725934659694108,"N.H. Ridderbos"
0.725935035181035,"R.F. Lissens"
0.725935096567647,"A.A. Prins"
0.733096886815819,"August Vanhoutte"
0.735954367586712,"Pieter G. Buckinx"
0.748512813037667,"Louisa Duykers"
0.751518789124752,"Marcel Matthijs"
0.760972109819556,"R.F. Beerling"
0.760972183488547,"A.N. Molenaar"
0.774844296519933,"Felix Rutten"
0.785214000211442,"K.H. Heeroma"
0.793313252442531,"Hubert Cuypers jr."
0.796037315389738,"Peter van Eeten"
0.796037391982718,"C.J. Greshoff"
0.796037468551662,"Leo Vroman"
0.79603754509659,"Bertus van Lier"
0.796037621617494,"Hendrik Riemens"
0.79870173712792,"Ch.M. van Deventer"
0.831093845345078,"Herman Gerrit Schulte Nordholt"
0.831101915408735,"Paul R. Rijkens"
0.831103362279519,"Antonio Machado"
0.843960315393076,"Arthur J.H. Cornette"
0.866181732746147,"W.A.P. Smit"
0.86618181181242,"P.E. Josselin de Jong"
0.866181890853939,"Frederik Willem Nicolaas Hugenholtz"
0.875343185207298,"Paul Van de Woestijne"
0.890069171076439,"Conrad Th. van Deventer"
0.901230480354684,"Anton B. Lam"
0.901230567539607,"I.D. du Plessis"
0.901231768113609,"Pierre Lambrechts"
0.902471741087685,"W.G. Klooster"
0.908667994642936,"Herwig Hensen"
0.925496687608168,"Raymond Herreman"
0.926069381251058,"Th.J.G. Locher"
0.926303540313571,"Montanus"
0.936282329206133,"A.P. Braakhuis"
0.936282392091598,"Leo Picard"
0.936284362455781,"J. van der Eng"
0.937410362210647,"Albert van Driessche"
0.961353382966968,"J.W. van Cittert"
0.961799814719758,"Herman Meyer"
0.977024800372741,"Antoon Thiry"
0.98307418013377,"J. de Gier"
0.984063269499013,"Johannes Tielrooy"
0.985933019499452,"N.A. Donkersloot"
1.00175974831113,"Jozef Muls"
1.00644814669416,"Jan J. Klant"
1.00645034242838,"L. Peeters"
1.00645043248694,"J.J. Oversteegen"
1.00645052251756,"Sonja Prins"
1.01614873315309,"A. Roland Holst"
1.03073539972682,"F. Jansonius"
1.03117568622582,"W.G.C. Byvanck"
1.0415187941943,"Johan T. van Minnen"
1.04151888712299,"Peter Schat"
1.05073746775924,"M. Revis"
1.0765662387972,"W.A. Nolet"
1.07656997232862,"P.J. Buijnsters"
1.11613235804028,"Leo Ross"
1.15709039317013,"Uys Krige"
1.17051052947179,"Jef Suys"
1.19185920329344,"Frits Staal"
1.19371086712046,"Jan Barents"
1.20575661809521,"F. De Raedemaeker"
1.21684190542123,"August Vermeylen"
1.21684201634586,"Raymond Vervliet"
1.21684212723662,"Sybren Polet"
1.21684645228369,"Raymond ten Berge"
1.22236023783059,"O. Noordenbos"
1.2324634982636,"B.A. van Groningen"
1.24058533844652,"Emmy van Lokhorst"
1.25189919836608,"Jaap Meijer"
1.25189931601732,"Alfred G.H. Kerckhoffs"
1.25190307463472,"C.W. Aakster"
1.2684199137052,"Marnix Gijsen"
1.28237101043652,"L.C. Michels"
1.28695826391777,"W.A. Wijnands"
1.28695838749986,"R. Galderoux"
1.28695851104417,"H.M.A. Struyker Boudier"
1.30961575742316,"Hugo Claus"
1.32205992310199,"A. van Mourik"
1.34594632836964,"Jan Aler"
1.35712455427129,"Petrus de Jong"
1.36639251311332,"Felix Timmermans"
1.37402556895118,"Johan Huizinga"
1.37451240250574,"P. Minderaa"
1.38267145338527,"K. du Bois de Vroylande"
1.39218027771618,"P.P.J. van Caspel"
1.43120794964725,"S. Davids"
1.44530782318236,"Anton van Duinkerken"
1.44883413394534,"Hugo Brems"
1.44990770234253,"Prosper de Smet"
1.46229397535043,"Marcel van Herpen"
1.49736230227335,"R. Kruk"
1.49736306964898,"Michel Leclerc"
1.49736321204771,"Dorian Cumps"
1.49736335440279,"G.J.H. van Gelder"
1.52362976223646,"Willem Brandt"
1.53242924570698,"Mark Kinet"
1.53242939164793,"Frans W. Saris"
1.53957655566125,"Jeanne van Schaik-Willing"
1.55471156241992,"A.J. Vermeersch"
1.55978287788724,"J.A. van Praag"
1.5675050316327,"Gerrit van Olivier"
1.56750517799021,"Willem M. Roggeman"
1.57222605711327,"Roger van de Velde"
1.59191967051997,"Alfred Kossmann"
1.6329209926204,"P. Geyl"
1.6376497406768,"Sytske Sötemann"
1.63764988985067,"B. de Gaay Fortman"
1.67272439573271,"Tini Booij"
1.67272484234903,"W.M.H. Hummelen"
1.69441515309785,"Silvia W. de Groot"
1.70779682394756,"Peter van Zonneveld"
1.71648119374711,"M.C. van den Toorn"
1.74284291757666,"Erik Spinoy"
1.75390298689274,"Frans De Bruyn"
1.77790945158143,"J.A.A. van Doorn"
1.77791091976373,"Hans Reeser"
1.77791108579061,"Ruurd R. Nauta"
1.80782017926664,"Karel Deleu"
1.81300543350885,"Jan Flamend"
1.81300682400684,"A. van Dantzig"
1.82399229298661,"J.C. Arens"
1.85395709027772,"Walter Haesaert"
1.90491251516791,"Pszisko Jacobs"
1.91815889656556,"W.P. Gerritsen"
1.9181633046921,"Repke Hollema"
1.95325844044503,"Helen Gerretsen"
1.97391326676183,"B.C. Damsteegt"
1.98833455244793,"Joris Gerits"
2.02340977475183,"Thomas Rosenboom"
2.02340995729076,"Frederike van der Leek"
2.02341013977421,"Joke J. Hermsen"
2.02341032220221,"Christa Stevens"
2.03128726965121,"Roger Pieters"
2.04377401983549,"P.S. van Koningsveld"
2.05845870901516,"Eric de Kuyper"
2.0584589009515,"Jan Heemstra"
2.05845909282958,"Edouard Roditi"
2.08535086853863,"Karel Meeuwesse"
2.09354561748475,"A.M.L. van Wieringen"
2.09354580688188,"Koen Koch"
2.1285911679419,"Hans Ester"
2.1285913676156,"Reinier Lucassen"
2.1285915672288,"Dirk van Weelden"
2.12859176678151,"Tayeb Mokeddem"
2.16365051339063,"Walter van den Broeck"
2.20609177975337,"Enno Endt"
2.25240249774101,"Gaston Burssens"
2.25345368342101,"Cees Koster"
2.28914046546633,"A.M. Hagen"
2.31082117450222,"W. Bronzwaer"
2.32331945673859,"H.B.G. Casimir"
2.3233200986468,"Guido Eekhaut"
2.40899520897264,"A.L. Sötemann"
