"coefficient","Author"
-0.316676023634736,"Christiaan Terpstra"
-0.316676023434656,"Marten Brouwer"
-0.316676023235012,"A.G.H. Bachrach"
-0.316676023035806,"Guillaume van der Graft"
-0.314715887690043,"A.P. de Bont"
-0.314715885985325,"W.Gs Hellinga"
-0.31471588549084,"D.P. Blok"
-0.314715884996822,"Dirk Jan van der Laan"
-0.31275558766909,"J.C. Schuller"
-0.31275558712986,"Aart Romijn"
-0.31275558094082,"Tjalie Robinson"
-0.312755580415187,"Jeanne van Schaik-Willing"
-0.31079521909843,"D.A. de Graaf"
-0.310795218649329,"Piet Apol"
-0.308834789818063,"Oscar Timmers"
-0.308834789295479,"Ary Delen"
-0.306874564741972,"N.H. Ridderbos"
-0.3068745644645,"Coert Poort"
-0.306874558297266,"Hans Andreus"
-0.306874558048514,"Swan-Liat Kwee"
-0.304913744225462,"Maurice Roelants"
-0.304913743490336,"S.J. Popma"
-0.304913742755715,"Herman Uyttersprot"
-0.304913742021602,"Jacques Dewaele"
-0.3029531486787,"Lode Bisschop"
-0.302953147981487,"K.F. Proost"
-0.302953145381413,"Ellen Warmond"
-0.300992422983499,"J.C. van Schagen"
-0.299031670489348,"Jan D. 't Lam"
-0.299031669774222,"Nora Petit"
-0.299031665578728,"C.M. Geerars"
-0.297070871113264,"Jan Aler"
-0.297070870296739,"Lucebert"
-0.29707086948074,"Koos Schuur"
-0.297070868665267,"Jakobus Kloek"
-0.29511090690768,"S.C. Holleman-Stevens"
-0.295110906875315,"J. van der Eng"
-0.295110906210882,"A.M. Meerloo"
-0.293149057110608,"Jozef Boets"
-0.293149051191864,"Julien Vandiest"
-0.293149050465184,"Hella S. Haasse"
-0.291188034946354,"I.N. Bulhof-Rutgers"
-0.28922684859955,"Kees Fens"
-0.289226847746969,"J. Weisgerber"
-0.289226846894931,"F. Bulhof"
-0.289226846043435,"H.P.H. Teesing"
-0.289226845192479,"Roger van de Velde"
-0.289044120724712,"Stijn Streuvels"
-0.287265788402531,"H.B. de Groot"
-0.287265787245478,"H. Schaafsma"
-0.286828508446989,"A.L. Sötemann"
-0.285305541939382,"Walter Haesaert"
-0.285305524033929,"Heere Heeresma"
-0.285305523698552,"Ernst van Raalte"
-0.283343320878189,"G.W. Huygens"
-0.283343315875273,"B.Th. Tervoort"
-0.283343314675114,"L.M. van Dis"
-0.283343313475539,"L. Koelmans"
